id1,id2,frechet_dist
4623681,4623642,1298784.9588779297
4623682,4623642,1232190.2650653878
4623685,4623642,1337998.9937123319
4623687,4623642,1284157.1301195961
4623692,4623642,1325793.843384983
4623718,4623642,1313243.9534807422
4623746,4623642,1318509.4159064053
4623752,4623642,1311956.2192118412
4623760,4623642,1321706.0592266538
4623765,4623642,1288581.6087390012
4623772,4623642,1325645.3789967953
4623642,4623681,1298784.9588779297
4623682,4623681,996770.0254916997
4623685,4623681,1576427.5891287639
4623687,4623681,1083349.9147080604
4623692,4623681,382768.2908391396
4623718,4623681,551473.351479314
4623746,4623681,1042528.3428702841
4623752,4623681,995788.6482055353
4623760,4623681,1083186.5678468146
4623765,4623681,271212.8554585619
4623772,4623681,446437.743688413
4623642,4623682,1232190.2650653878
4623681,4623682,996770.0254916997
4623685,4623682,1511677.7598687813
4623687,4623682,1139867.5114180213
4623692,4623682,757593.9162535906
4623718,4623682,1429683.6437579398
4623746,4623682,971844.4373867055
4623752,4623682,927627.7035062691
4623760,4623682,91588.6900195031
4623765,4623682,966747.4961466145
4623772,4623682,1259554.258386107
4623642,4623685,1337998.9937123319
4623681,4623685,1576427.5891287639
4623682,4623685,1511677.7598687813
4623687,4623685,516394.7607176063
4623692,4623685,1597488.094365742
4623718,4623685,1589696.9354143038
4623746,4623685,646847.1170797145
4623752,4623685,611586.7582175788
4623760,4623685,1591259.409636575
4623765,4623685,1566371.6227565033
4623772,4623685,1592792.3411326585
4623642,4623687,1284157.1301195961
4623681,4623687,1083349.9147080604
4623682,4623687,1139867.5114180213
4623685,4623687,516394.7607176063
4623692,4623687,1110344.9627115878
4623718,4623687,1097364.1630457689
4623746,4623687,256743.82350513578
4623752,4623687,220693.6730106344
4623760,4623687,1226080.2909314742
4623765,4623687,1072189.1877758098
4623772,4623687,1102542.7232658744
4623642,4623692,1325793.843384983
4623681,4623692,382768.2908391396
4623682,4623692,757593.9162535906
4623685,4623692,1597488.094365742
4623687,4623692,1110344.9627115878
4623718,4623692,683011.0822541033
4623746,4623692,1070508.1667518269
4623752,4623692,1022034.6559562803
4623760,4623692,848029.0799990743
4623765,4623692,369197.81857117044
4623772,4623692,502410.0227471093
4623642,4623718,1313243.9534807422
4623681,4623718,551473.351479314
4623682,4623718,1429683.6437579398
4623685,4623718,1589696.9354143038
4623687,4623718,1097364.1630457689
4623692,4623718,683011.0822541033
4623746,4623718,1051334.477621544
4623752,4623718,1008389.1384302031
4623760,4623718,1519966.4525526194
4623765,4623718,577696.6138825514
4623772,4623718,242178.21145590008
4623642,4623746,1318509.4159064053
4623681,4623746,1042528.3428702841
4623682,4623746,971844.4373867055
4623685,4623746,646847.1170797145
4623687,4623746,256743.82350513578
4623692,4623746,1070508.1667518269
4623718,4623746,1051334.477621544
4623752,4623746,177283.51495299072
4623760,4623746,1051961.4544255582
4623765,4623746,1028921.375312527
4623772,4623746,1056904.0699192781
4623642,4623752,1311956.2192118412
4623681,4623752,995788.6482055353
4623682,4623752,927627.7035062691
4623685,4623752,611586.7582175788
4623687,4623752,220693.6730106344
4623692,4623752,1022034.6559562803
4623718,4623752,1008389.1384302031
4623746,4623752,177283.51495299072
4623760,4623752,1009494.1035394261
4623765,4623752,984143.8587416733
4623772,4623752,1011037.5051157321
4623642,4623760,1321706.0592266538
4623681,4623760,1083186.5678468146
4623682,4623760,91588.6900195031
4623685,4623760,1591259.409636575
4623687,4623760,1226080.2909314742
4623692,4623760,848029.0799990743
4623718,4623760,1519966.4525526194
4623746,4623760,1051961.4544255582
4623752,4623760,1009494.1035394261
4623765,4623760,1052877.1650788873
4623772,4623760,1350046.335243347
4623642,4623765,1288581.6087390012
4623681,4623765,271212.8554585619
4623682,4623765,966747.4961466145
4623685,4623765,1566371.6227565033
4623687,4623765,1072189.1877758098
4623692,4623765,369197.81857117044
4623718,4623765,577696.6138825514
4623746,4623765,1028921.375312527
4623752,4623765,984143.8587416733
4623760,4623765,1052877.1650788873
4623772,4623765,458692.23815333337
4623642,4623772,1325645.3789967953
4623681,4623772,446437.743688413
4623682,4623772,1259554.258386107
4623685,4623772,1592792.3411326585
4623687,4623772,1102542.7232658744
4623692,4623772,502410.0227471093
4623718,4623772,242178.21145590008
4623746,4623772,1056904.0699192781
4623752,4623772,1011037.5051157321
4623760,4623772,1350046.335243347
4623765,4623772,458692.23815333337
