id1,id2,frechet_dist
4623664,4623642,1128553.2994635496
4623679,4623642,194879.256548226
4623681,4623642,1057213.8729168335
4623682,4623642,1015308.5561187731
4623685,4623642,1122809.4668017186
4623687,4623642,1057269.8196643002
4623692,4623642,1106714.5288697646
4623693,4623642,1079610.7116418376
4623701,4623642,1081999.3398336074
4623702,4623642,1017796.408197043
4623708,4623642,915825.0990741329
4623710,4623642,1120360.5783016547
4623718,4623642,1093530.533776719
4623746,4623642,1098192.6511767292
4623747,4623642,486778.27457780193
4623752,4623642,1087282.7629694648
4623756,4623642,1078049.117381234
4623758,4623642,1175953.5586859921
4623760,4623642,1094841.626106087
4623765,4623642,1071293.7214280707
4623767,4623642,1086959.7208546498
4623772,4623642,1100999.2582427347
4623642,4623664,1128553.2994635496
4623679,4623664,973319.9836517624
4623681,4623664,1158929.0088534814
4623682,4623664,168736.86287494542
4623685,4623664,727422.7147656308
4623687,4623664,816847.7018348158
4623692,4623664,877336.225987996
4623693,4623664,75293.05945848068
4623701,4623664,1312743.2890035056
4623702,4623664,494593.28752419906
4623708,4623664,213373.5681544521
4623710,4623664,94650.78407170154
4623718,4623664,1624460.9477576946
4623746,4623664,1021138.8434243102
4623747,4623664,647988.1125908598
4623752,4623664,1124719.8528692017
4623756,4623664,125509.55677162064
4623758,4623664,84188.77261831581
4623760,4623664,73989.52491405752
4623765,4623664,604484.7544488756
4623767,4623664,119953.78379548679
4623772,4623664,672772.280115748
4623642,4623679,194879.256548226
4623664,4623679,973319.9836517624
4623681,4623679,898357.5231629049
4623682,4623679,844076.9247823306
4623685,4623679,955222.7723905874
4623687,4623679,888029.2563805812
4623692,4623679,937571.6611651287
4623693,4623679,920846.9782647004
4623701,4623679,926380.6151574196
4623702,4623679,847819.8516244384
4623708,4623679,762117.150805159
4623710,4623679,961495.6383527152
4623718,4623679,922311.0185073541
4623746,4623679,935513.3468645355
4623747,4623679,327150.59847531456
4623752,4623679,916664.1745930272
4623756,4623679,917778.008102063
4623758,4623679,1015319.8386684712
4623760,4623679,924273.5690157769
4623765,4623679,907880.2217307817
4623767,4623679,927228.4504000571
4623772,4623679,932268.0414424563
4623642,4623681,1057213.8729168335
4623664,4623681,1158929.0088534814
4623679,4623681,898357.5231629049
4623682,4623681,995746.569804688
4623685,4623681,448974.8921265553
4623687,4623681,381201.0267842788
4623692,4623681,441031.0989830031
4623693,4623681,1108134.3582056058
4623701,4623681,248278.58342666042
4623702,4623681,710672.8803599103
4623708,4623681,946884.3260312197
4623710,4623681,1149406.5301311843
4623718,4623681,611436.5779620878
4623746,4623681,245768.27798324972
4623747,4623681,596009.8549056574
4623752,4623681,274404.1468927587
4623756,4623681,1106320.3473296235
4623758,4623681,1202675.6061170595
4623760,4623681,1110024.324909549
4623765,4623681,554466.2515616046
4623767,4623681,1115540.7264558466
4623772,4623681,489869.0981687479
4623642,4623682,1015308.5561187731
4623664,4623682,168736.86287494542
4623679,4623682,844076.9247823306
4623681,4623682,995746.569804688
4623685,4623682,574902.9777456167
4623687,4623682,667310.4649273802
4623692,4623682,745749.3724285802
4623693,4623682,112729.58880910397
4623701,4623682,1152058.1907435087
4623702,4623682,328865.2997873949
4623708,4623682,122117.10285907713
4623710,4623682,157124.23116585726
4623718,4623682,1484819.377197433
4623746,4623682,853042.2394007916
4623747,4623682,533693.11418433
4623752,4623682,963330.1079202545
4623756,4623682,127148.70349771871
4623758,4623682,207196.0186747963
4623760,4623682,157087.58946481568
4623765,4623682,442625.1943383124
4623767,4623682,131160.8001161343
4623772,4623682,514540.97199947824
4623642,4623685,1122809.4668017186
4623664,4623685,727422.7147656308
4623679,4623685,955222.7723905874
4623681,4623685,448974.8921265553
4623682,4623685,574902.9777456167
4623687,4623685,182498.5433620456
4623692,4623685,223317.28872324017
4623693,4623685,686909.459875206
4623701,4623685,590259.9884794002
4623702,4623685,350883.96035881044
4623708,4623685,516562.39552748343
4623710,4623685,732002.1204300052
4623718,4623685,915114.0364788854
4623746,4623685,385596.76877940906
4623747,4623685,644831.8830063596
4623752,4623685,406947.5542317607
4623756,4623685,696193.1705070013
4623758,4623685,780380.1098401631
4623760,4623685,686807.8960228765
4623765,4623685,185717.13956361465
4623767,4623685,702558.9413111436
4623772,4623685,163755.38217284283
4623642,4623687,1057269.8196643002
4623664,4623687,816847.7018348158
4623679,4623687,888029.2563805812
4623681,4623687,381201.0267842788
4623682,4623687,667310.4649273802
4623685,4623687,182498.5433620456
4623692,4623687,192317.54480242974
4623693,4623687,778555.0646512824
4623701,4623687,510382.1625750666
4623702,4623687,442195.74899908423
4623708,4623687,607378.0863668635
4623710,4623687,824427.793496012
4623718,4623687,821001.0725544798
4623746,4623687,364649.9655438133
4623747,4623687,575208.1613733129
4623752,4623687,334639.5936536535
4623756,4623687,789479.1240339254
4623758,4623687,871923.2656865298
4623760,4623687,778449.2851052738
4623765,4623687,241448.32880004388
4623767,4623687,795568.023420877
4623772,4623687,186165.2972341516
4623642,4623692,1106714.5288697646
4623664,4623692,877336.225987996
4623679,4623692,937571.6611651287
4623681,4623692,441031.0989830031
4623682,4623692,745749.3724285802
4623685,4623692,223317.28872324017
4623687,4623692,192317.54480242974
4623693,4623692,850155.5174219634
4623701,4623692,531346.5362338455
4623702,4623692,568531.1949233921
4623708,4623692,678796.2648101477
4623710,4623692,900270.5382650483
4623718,4623692,748672.495822732
4623746,4623692,485914.35763405357
4623747,4623692,625902.9768043035
4623752,4623692,392229.1469382471
4623756,4623692,872215.2041803432
4623758,4623692,941857.3137999355
4623760,4623692,850345.4959424377
4623765,4623692,365449.61358279054
4623767,4623692,876009.4326393455
4623772,4623692,293922.7935203757
4623642,4623693,1079610.7116418376
4623664,4623693,75293.05945848068
4623679,4623693,920846.9782647004
4623681,4623693,1108134.3582056058
4623682,4623693,112729.58880910397
4623685,4623693,686909.459875206
4623687,4623693,778555.0646512824
4623692,4623693,850155.5174219634
4623701,4623693,1264746.3043405602
4623702,4623693,427036.3415540149
4623708,4623693,177532.99104002415
4623710,4623693,55388.26964997248
4623718,4623693,1593298.8927465025
4623746,4623693,962293.5984426249
4623747,4623693,597871.3496163241
4623752,4623693,1075981.132302949
4623756,4623693,58723.230210050926
4623758,4623693,98702.211916717
4623760,4623693,90183.15805697872
4623765,4623693,555328.8310099783
4623767,4623693,58560.98423780806
4623772,4623693,627176.0411030499
4623642,4623701,1081999.3398336074
4623664,4623701,1312743.2890035056
4623679,4623701,926380.6151574196
4623681,4623701,248278.58342666042
4623682,4623701,1152058.1907435087
4623685,4623701,590259.9884794002
4623687,4623701,510382.1625750666
4623692,4623701,531346.5362338455
4623693,4623701,1264746.3043405602
4623702,4623701,874017.1308745503
4623708,4623701,1100122.500203711
4623710,4623701,1307128.5580325336
4623718,4623701,465217.6429727321
4623746,4623701,383311.0250137687
4623747,4623701,674614.2702769538
4623752,4623701,330671.8269886664
4623756,4623701,1265508.456609305
4623758,4623701,1359253.8418882885
4623760,4623701,1266084.578624855
4623765,4623701,709439.9150148481
4623767,4623701,1274168.2312772507
4623772,4623701,640032.2446591753
4623642,4623702,1017796.408197043
4623664,4623702,494593.28752419906
4623679,4623702,847819.8516244384
4623681,4623702,710672.8803599103
4623682,4623702,328865.2997873949
4623685,4623702,350883.96035881044
4623687,4623702,442195.74899908423
4623692,4623702,568531.1949233921
4623693,4623702,427036.3415540149
4623701,4623702,874017.1308745503
4623708,4623702,318420.82866893866
4623710,4623702,457650.4412260936
4623718,4623702,1253332.708611
4623746,4623702,547956.6713580869
4623747,4623702,533405.5728543599
4623752,4623702,685424.7774559725
4623756,4623702,406706.40657361865
4623758,4623702,515131.80525134987
4623760,4623702,432964.75109995547
4623765,4623702,203775.7212281309
4623767,4623702,419243.42102722015
4623772,4623702,279929.93898430053
4623642,4623708,915825.0990741329
4623664,4623708,213373.5681544521
4623679,4623708,762117.150805159
4623681,4623708,946884.3260312197
4623682,4623708,122117.10285907713
4623685,4623708,516562.39552748343
4623687,4623708,607378.0863668635
4623692,4623708,678796.2648101477
4623693,4623708,177532.99104002415
4623701,4623708,1100122.500203711
4623702,4623708,318420.82866893866
4623710,4623708,222459.49429308216
4623718,4623708,1421245.9270981792
4623746,4623708,815343.2708730294
4623747,4623708,437534.9805519018
4623752,4623708,912207.969561547
4623756,4623708,198181.2927251476
4623758,4623708,270352.11177258217
4623760,4623708,190820.1609780395
4623765,4623708,392471.6661324128
4623767,4623708,199891.9378168834
4623772,4623708,460241.73632894235
4623642,4623710,1120360.5783016547
4623664,4623710,94650.78407170154
4623679,4623710,961495.6383527152
