id1,id2,frechet_dist
4626032,4626016,817917.5319912237
4626033,4626016,408036.7648464085
4626038,4626016,921956.3576662045
4626039,4626016,1092860.5629664878
4626040,4626016,882563.1297048891
4626056,4626016,155564.00847274202
4626058,4626016,310638.76030171866
4626016,4626032,817917.5319912237
4626033,4626032,801787.0018527054
4626038,4626032,899567.2309569791
4626039,4626032,399993.71845837485
4626040,4626032,241953.29395714836
4626056,4626032,801523.3349532782
4626058,4626032,799306.8596432627
4626016,4626033,408036.7648464085
4626032,4626033,801787.0018527054
4626038,4626033,579947.7175764444
4626039,4626033,1061057.97794747
4626040,4626033,863709.4553348066
4626056,4626033,468668.3120111711
4626058,4626033,229142.0292834623
4626016,4626038,921956.3576662045
4626032,4626038,899567.2309569791
4626033,4626038,579947.7175764444
4626039,4626038,1070554.484629788
4626040,4626038,901373.7369014425
4626056,4626038,977799.1084110142
4626058,4626038,614583.6222716136
4626016,4626039,1092860.5629664878
4626032,4626039,399993.71845837485
4626033,4626039,1061057.97794747
4626038,4626039,1070554.484629788
4626040,4626039,237208.59668280798
4626056,4626039,1064319.962273856
4626058,4626039,1063483.3624861971
4626016,4626040,882563.1297048891
4626032,4626040,241953.29395714836
4626033,4626040,863709.4553348066
4626038,4626040,901373.7369014425
4626039,4626040,237208.59668280798
4626056,4626040,860350.5829379171
4626058,4626040,862928.5558753348
4626016,4626056,155564.00847274202
4626032,4626056,801523.3349532782
4626033,4626056,468668.3120111711
4626038,4626056,977799.1084110142
4626039,4626056,1064319.962273856
4626040,4626056,860350.5829379171
4626058,4626056,364796.8529764804
4626016,4626058,310638.76030171866
4626032,4626058,799306.8596432627
4626033,4626058,229142.0292834623
4626038,4626058,614583.6222716136
4626039,4626058,1063483.3624861971
4626040,4626058,862928.5558753348
4626056,4626058,364796.8529764804
