id1,id2,frechet_dist
4626030,4626016,775095.587193811
4626032,4626016,887384.4371547143
4626033,4626016,525082.1605383907
4626038,4626016,938999.5785452469
4626039,4626016,406458.3422340889
4626040,4626016,533118.104164628
4626044,4626016,969092.2639217242
4626046,4626016,789160.9259682953
4626054,4626016,307198.7043111144
4626056,4626016,264711.8749589975
4626057,4626016,831078.3866879533
4626058,4626016,198289.53407887963
4626016,4626030,775095.587193811
4626032,4626030,1653907.7906270064
4626033,4626030,1211651.7766657597
4626038,4626030,1708151.4051016266
4626039,4626030,1064767.0808882602
4626040,4626030,305531.1129888071
4626044,4626030,965335.2531198278
4626046,4626030,34019.00697831594
4626054,4626030,1051469.9666422333
4626056,4626030,724566.8080746192
4626057,4626030,1593729.0109335524
4626058,4626030,850148.5392320593
4626016,4626032,887384.4371547143
4626030,4626032,1653907.7906270064
4626033,4626032,528286.4457655315
4626038,4626032,399674.085014159
4626039,4626032,648053.4119133827
4626040,4626032,1379888.7579576017
4626044,4626032,1020139.8946878505
4626046,4626032,1670949.4712392965
4626054,4626032,604955.5991265923
4626056,4626032,938719.6925885805
4626057,4626032,440806.7171607966
4626058,4626032,808786.9563755145
4626016,4626033,525082.1605383907
4626030,4626033,1211651.7766657597
4626032,4626033,528286.4457655315
4626038,4626033,593305.203736197
4626039,4626033,457790.15285839635
4626040,4626033,936624.3941539365
4626044,4626033,964032.5528503914
4626046,4626033,1229451.9423741857
4626054,4626033,405385.087952959
4626056,4626033,589653.7292863618
4626057,4626033,567220.2025484028
4626058,4626033,600290.4521478468
4626016,4626038,938999.5785452469
4626030,4626038,1708151.4051016266
4626032,4626038,399674.085014159
4626033,4626038,593305.203736197
4626039,4626038,842368.3899069955
4626040,4626038,1469574.7260884873
4626044,4626038,986752.5054845454
4626046,4626038,1718968.7442586103
4626054,4626038,733519.5259797461
4626056,4626038,987815.402218136
4626057,4626038,244172.95561710425
4626058,4626038,905886.3126234136
4626016,4626039,406458.3422340889
4626030,4626039,1064767.0808882602
4626032,4626039,648053.4119133827
4626033,4626039,457790.15285839635
4626038,4626039,842368.3899069955
4626040,4626039,768867.664229619
4626044,4626039,955394.8251019084
4626046,4626039,1087517.2347564066
4626054,4626039,350773.42091442086
4626056,4626039,419069.6584482999
4626057,4626039,779366.9368828655
4626058,4626039,249583.35133429774
4626016,4626040,533118.104164628
4626030,4626040,305531.1129888071
4626032,4626040,1379888.7579576017
4626033,4626040,936624.3941539365
4626038,4626040,1469574.7260884873
4626039,4626040,768867.664229619
4626044,4626040,985237.7599633742
4626046,4626040,333422.33726103225
4626054,4626040,775079.0758168579
4626056,4626040,487073.3412431044
4626057,4626040,1363932.8615588576
4626058,4626040,571172.0976238666
4626016,4626044,969092.2639217242
4626030,4626044,965335.2531198278
4626032,4626044,1020139.8946878505
4626033,4626044,964032.5528503914
4626038,4626044,986752.5054845454
4626039,4626044,955394.8251019084
4626040,4626044,985237.7599633742
4626046,4626044,984261.66849826
4626054,4626044,981639.7087389318
4626056,4626044,966270.9137570242
4626057,4626044,977264.3529498258
4626058,4626044,968385.5957836933
4626016,4626046,789160.9259682953
4626030,4626046,34019.00697831594
4626032,4626046,1670949.4712392965
4626033,4626046,1229451.9423741857
4626038,4626046,1718968.7442586103
4626039,4626046,1087517.2347564066
4626040,4626046,333422.33726103225
4626044,4626046,984261.66849826
4626054,4626046,1069862.592752986
4626056,4626046,738342.7045609932
4626057,4626046,1603367.177329488
4626058,4626046,869562.5844360383
4626016,4626054,307198.7043111144
4626030,4626054,1051469.9666422333
4626032,4626054,604955.5991265923
4626033,4626054,405385.087952959
4626038,4626054,733519.5259797461
4626039,4626054,350773.42091442086
4626040,4626054,775079.0758168579
4626044,4626054,981639.7087389318
4626046,4626054,1069862.592752986
4626056,4626054,351942.9649830089
4626057,4626054,652597.7136027797
4626058,4626054,293726.21062221215
4626016,4626056,264711.8749589975
4626030,4626056,724566.8080746192
4626032,4626056,938719.6925885805
4626033,4626056,589653.7292863618
4626038,4626056,987815.402218136
4626039,4626056,419069.6584482999
4626040,4626056,487073.3412431044
4626044,4626056,966270.9137570242
4626046,4626056,738342.7045609932
4626054,4626056,351942.9649830089
4626057,4626056,878584.3763731736
4626058,4626056,184623.7235111944
4626016,4626057,831078.3866879533
4626030,4626057,1593729.0109335524
4626032,4626057,440806.7171607966
4626033,4626057,567220.2025484028
4626038,4626057,244172.95561710425
4626039,4626057,779366.9368828655
4626040,4626057,1363932.8615588576
4626044,4626057,977264.3529498258
4626046,4626057,1603367.177329488
4626054,4626057,652597.7136027797
4626056,4626057,878584.3763731736
4626058,4626057,805806.7966252206
4626016,4626058,198289.53407887963
4626030,4626058,850148.5392320593
4626032,4626058,808786.9563755145
4626033,4626058,600290.4521478468
4626038,4626058,905886.3126234136
4626039,4626058,249583.35133429774
4626040,4626058,571172.0976238666
4626044,4626058,968385.5957836933
4626046,4626058,869562.5844360383
4626054,4626058,293726.21062221215
4626056,4626058,184623.7235111944
4626057,4626058,805806.7966252206
