id1,id2,frechet_dist
4626032,4626016,863719.205666477
4626033,4626016,388996.93349884014
4626038,4626016,934096.4224698041
4626056,4626016,175529.77169867945
4626058,4626016,309635.56964602025
4626016,4626032,863719.205666477
4626033,4626032,801663.6807308717
4626038,4626032,901374.1658761854
4626056,4626032,809789.7698543066
4626058,4626032,807639.0532974113
4626016,4626033,388996.93349884014
4626032,4626033,801663.6807308717
4626038,4626033,600932.0354122475
4626056,4626033,409433.497354792
4626058,4626033,305552.7680313083
4626016,4626038,934096.4224698041
4626032,4626038,901374.1658761854
4626033,4626038,600932.0354122475
4626056,4626038,953652.1789353547
4626058,4626038,693960.3062312324
4626016,4626056,175529.77169867945
4626032,4626056,809789.7698543066
4626033,4626056,409433.497354792
4626038,4626056,953652.1789353547
4626058,4626056,264859.48044789745
4626016,4626058,309635.56964602025
4626032,4626058,807639.0532974113
4626033,4626058,305552.7680313083
4626038,4626058,693960.3062312324
4626056,4626058,264859.48044789745
