"X","Ind_ID","SensType","Sens_ID","TypeOfData","Date","LAT","LON","Precision","ground_elevation","origin","Sex","TypeOfActivity","Ind_status","Birth_date","Cohort","Death_date","ageofdeath","Station_ID","release_date","release_lat","release_lon","Country","Nb_Individuals","ProjectProd","Population"
6063276,9651011,"Satellite",4617850,"GPS","8/30/2018 4:00:00",39.76733,65.388,26,328,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063279,9651011,"Satellite",4617850,"GPS","2/22/2019 6:00:00",28.09533,61.32167,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063280,9651011,"Satellite",4617850,"GPS","2/22/2019 4:00:00",28.09367,61.32117,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063281,9651011,"Satellite",4617850,"GPS","8/30/2018 0:00:00",39.7595,65.39983,26,331,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063282,9651011,"Satellite",4617850,"GPS","12/4/2018 14:00:00",28.09767,61.31933,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063283,9651011,"Satellite",4617850,"GPS","1/26/2019 0:00:00",28.09033,61.32383,26,1374,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063284,9651011,"Satellite",4617850,"GPS","8/7/2018 4:00:00",39.75183,65.4085,26,336,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063285,9651011,"Satellite",4617850,"GPS","1/1/2019 18:00:00",28.096,61.3195,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063287,9651011,"Satellite",4617850,"GPS","10/12/2018 18:00:00",39.75733,65.4125,26,336,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063288,9651011,"Satellite",4617850,"GPS","10/12/2018 2:00:00",39.76167,65.42617,26,344,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063291,9651011,"Satellite",4617850,"GPS","8/9/2018 18:00:00",39.75333,65.40867,26,336,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063292,9651011,"Satellite",4617850,"GPS","8/14/2019 8:00:00",40.1725,64.10417,26,206,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063293,9651011,"Satellite",4617850,"GPS","5/30/2019 22:00:00",40.26133,64.1805,26,214,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063294,9651011,"Satellite",4617850,"GPS","8/14/2019 16:00:00",40.16967,64.10967,26,208,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063297,9651011,"Satellite",4617850,"GPS","7/20/2019 4:00:00",40.38617,64.99767,26,310,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063299,9651011,"Satellite",4617850,"GPS","11/16/2018 16:00:00",29.691,61.81083,26,470,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063300,9651011,"Satellite",4617850,"GPS","3/29/2019 12:00:00",34.11567,60.99367,26,721,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063301,9651011,"Satellite",4617850,"GPS","7/21/2019 6:00:00",40.393,65.02383,26,288,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063302,9651011,"Satellite",4617850,"GPS","3/29/2019 2:00:00",34.11467,60.99217,26,721,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063303,9651011,"Satellite",4617850,"GPS","1/22/2019 2:00:00",28.092,61.32217,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063304,9651011,"Satellite",4617850,"GPS","1/24/2019 2:00:00",28.09667,61.31933,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063306,9651011,"Satellite",4617850,"GPS","11/14/2018 14:00:00",29.685,61.80683,26,460,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063307,9651011,"Satellite",4617850,"GPS","9/27/2018 22:00:00",39.7605,65.39617,26,331,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063309,9651011,"Satellite",4617850,"GPS","11/14/2018 16:00:00",29.685,61.80683,26,460,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063310,9651011,"Satellite",4617850,"GPS","8/9/2018 4:00:00",39.75983,65.41383,26,339,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063311,9651011,"Satellite",4617850,"GPS","5/26/2019 8:00:00",40.20433,64.099,26,206,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063312,9651011,"Satellite",4617850,"GPS","8/13/2019 2:00:00",40.17283,64.1085,26,208,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063313,9651011,"Satellite",4617850,"GPS","11/14/2018 12:00:00",29.691,61.81217,26,470,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063314,9651011,"Satellite",4617850,"GPS","12/5/2018 14:00:00",28.096,61.32433,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063316,9651011,"Satellite",4617850,"GPS","2/20/2019 2:00:00",28.09683,61.32367,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063318,9651011,"Satellite",4617850,"GPS","6/7/2018 18:00:00",39.74783,65.3795,26,319,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063320,9651011,"Satellite",4617850,"GPS","3/7/2019 14:00:00",29.02933,61.61517,26,878,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063321,9651011,"Satellite",4617850,"GPS","2/21/2019 4:00:00",28.09583,61.3225,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063322,9651011,"Satellite",4617850,"GPS","5/25/2019 0:00:00",40.20033,64.065,26,203,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063324,9651011,"Satellite",4617850,"GPS","9/1/2018 4:00:00",39.73483,65.395,26,321,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063327,9651011,"Satellite",4617850,"GPS","10/12/2018 16:00:00",39.75733,65.4125,26,336,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063328,9651011,"Satellite",4617850,"GPS","10/11/2018 22:00:00",39.76467,65.41617,26,339,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063329,9651011,"Satellite",4617850,"GPS","8/6/2018 6:00:00",39.76067,65.41133,26,339,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063330,9651011,"Satellite",4617850,"GPS","5/26/2019 10:00:00",40.204,64.099,26,206,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063332,9651011,"Satellite",4617850,"GPS","7/12/2019 8:00:00",40.44817,64.77633,26,268,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063334,9651011,"Satellite",4617850,"GPS","3/10/2019 0:00:00",29.35283,61.58817,26,777,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063335,9651011,"Satellite",4617850,"GPS","8/31/2018 18:00:00",39.75833,65.38933,26,329,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063340,9651011,"Satellite",4617850,"GPS","3/29/2019 6:00:00",34.11817,60.996,26,728,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063342,9651011,"Satellite",4617850,"GPS","3/29/2019 10:00:00",34.11417,60.99683,26,721,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063343,9651011,"Satellite",4617850,"GPS","1/23/2019 4:00:00",28.09383,61.3225,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063344,9651011,"Satellite",4617850,"GPS","1/23/2019 2:00:00",28.09383,61.3225,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063346,9651011,"Satellite",4617850,"GPS","3/11/2019 18:00:00",29.38217,61.57567,26,760,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063348,9651011,"Satellite",4617850,"GPS","7/9/2019 18:00:00",40.48567,64.78033,26,270,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063350,9651011,"Satellite",4617850,"GPS","11/29/2018 12:00:00",28.09517,61.319,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063351,9651011,"Satellite",4617850,"GPS","2/18/2019 16:00:00",28.1065,61.31467,26,1373,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063353,9651011,"Satellite",4617850,"GPS","11/15/2018 2:00:00",29.685,61.80683,26,460,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063354,9651011,"Satellite",4617850,"GPS","3/7/2019 18:00:00",29.03783,61.61733,26,886,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063355,9651011,"Satellite",4617850,"GPS","3/27/2019 12:00:00",34.111,60.99467,26,721,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063356,9651011,"Satellite",4617850,"GPS","8/10/2019 18:00:00",40.2025,65.09867,26,322,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063359,9651011,"Satellite",4617850,"GPS","8/15/2018 4:00:00",39.74733,65.39133,26,320,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063360,9651011,"Satellite",4617850,"GPS","6/6/2018 18:00:00",39.74783,65.3795,26,319,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063361,9651011,"Satellite",4617850,"GPS","3/7/2019 0:00:00",29.01,61.625,26,852,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063362,9651011,"Satellite",4617850,"GPS","3/27/2019 14:00:00",34.1115,60.997,26,721,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063363,9651011,"Satellite",4617850,"GPS","6/4/2018 16:00:00",39.75133,65.38217,26,323,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063364,9651011,"Satellite",4617850,"GPS","1/20/2019 6:00:00",28.09933,61.312,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063366,9651011,"Satellite",4617850,"GPS","11/28/2018 12:00:00",28.09733,61.31533,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063367,9651011,"Satellite",4617850,"GPS","5/5/2019 12:00:00",39.93017,63.992,26,203,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063368,9651011,"Satellite",4617850,"GPS","1/1/2019 8:00:00",28.09817,61.322,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063370,9651011,"Satellite",4617850,"GPS","4/10/2019 12:00:00",34.77217,60.98633,26,720,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063372,9651011,"Satellite",4617850,"GPS","8/10/2018 2:00:00",39.74033,65.39217,26,321,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063373,9651011,"Satellite",4617850,"GPS","8/14/2019 22:00:00",40.167,64.11,26,208,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063377,9651011,"Satellite",4617850,"GPS","9/29/2018 12:00:00",39.71217,65.44867,26,324,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063381,9651011,"Satellite",4617850,"GPS","12/3/2018 10:00:00",28.09183,61.323,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063382,9651011,"Satellite",4617850,"GPS","5/30/2019 2:00:00",40.26633,64.19333,26,212,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063383,9651011,"Satellite",4617850,"GPS","10/18/2018 18:00:00",39.739,65.38717,26,316,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063384,9651011,"Satellite",4617850,"GPS","2/20/2019 12:00:00",28.09533,61.3205,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063385,9651011,"Satellite",4617850,"GPS","6/5/2018 2:00:00",39.754,65.38267,26,323,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063386,9651011,"Satellite",4617850,"GPS","12/5/2018 8:00:00",28.09117,61.32283,26,1374,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063388,9651011,"Satellite",4617850,"GPS","11/14/2018 6:00:00",29.69367,61.82583,26,468,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063389,9651011,"Satellite",4617850,"GPS","7/10/2019 8:00:00",40.481,64.79367,26,272,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063390,9651011,"Satellite",4617850,"GPS","7/9/2019 10:00:00",40.48083,64.79383,26,272,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063391,9651011,"Satellite",4617850,"GPS","11/29/2018 6:00:00",28.096,61.319,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063394,9651011,"Satellite",4617850,"GPS","6/5/2018 0:00:00",39.75467,65.3845,26,325,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063395,9651011,"Satellite",4617850,"GPS","8/11/2019 0:00:00",40.185,64.303,26,221,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063397,9651011,"Satellite",4617850,"GPS","8/12/2019 2:00:00",40.163,64.09633,26,206,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063398,9651011,"Satellite",4617850,"GPS","2/20/2019 0:00:00",28.09467,61.32383,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063402,9651011,"Satellite",4617850,"GPS","1/1/2019 14:00:00",28.0945,61.32033,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063403,9651011,"Satellite",4617850,"GPS","2/18/2019 6:00:00",28.10183,61.3135,26,1373,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063404,9651011,"Satellite",4617850,"GPS","10/20/2018 8:00:00",39.74167,65.4005,26,326,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063408,9651011,"Satellite",4617850,"GPS","5/6/2019 4:00:00",39.9285,64.005,26,207,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063409,9651011,"Satellite",4617850,"GPS","8/6/2018 8:00:00",39.76067,65.41133,26,339,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063410,9651011,"Satellite",4617850,"GPS","7/6/2019 18:00:00",40.48167,64.773,26,271,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063411,9651011,"Satellite",4617850,"GPS","5/7/2019 12:00:00",39.92183,64.003,26,203,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063412,9651011,"Satellite",4617850,"GPS","11/30/2018 12:00:00",28.09433,61.30883,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063413,9651011,"Satellite",4617850,"GPS","2/19/2019 8:00:00",28.1045,61.315,26,1373,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063414,9651011,"Satellite",4617850,"GPS","3/27/2019 4:00:00",34.10717,60.99383,26,715,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063415,9651011,"Satellite",4617850,"GPS","8/14/2019 18:00:00",40.16967,64.10967,26,208,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063416,9651011,"Satellite",4617850,"GPS","9/29/2018 4:00:00",39.71383,65.44383,26,324,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063419,9651011,"Satellite",4617850,"GPS","5/8/2019 4:00:00",39.93067,63.81433,26,198,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063420,9651011,"Satellite",4617850,"GPS","11/16/2018 10:00:00",29.689,61.80683,26,460,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063421,9651011,"Satellite",4617850,"GPS","3/27/2019 22:00:00",34.10283,60.9965,26,715,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063422,9651011,"Satellite",4617850,"GPS","8/15/2018 12:00:00",39.74783,65.3925,26,325,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063423,9651011,"Satellite",4617850,"GPS","7/20/2019 6:00:00",40.38617,64.99767,26,310,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063424,9651011,"Satellite",4617850,"GPS","3/29/2019 0:00:00",34.11433,60.9925,26,721,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063425,9651011,"Satellite",4617850,"GPS","1/22/2019 8:00:00",28.094,61.32117,26,1369,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063426,9651011,"Satellite",4617850,"GPS","9/27/2018 0:00:00",39.75383,65.40967,26,336,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063427,9651011,"Satellite",4617850,"GPS","9/1/2018 0:00:00",39.76017,65.415,26,339,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063428,9651011,"Satellite",4617850,"GPS","7/10/2019 6:00:00",40.481,64.79433,26,272,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063430,9651011,"Satellite",4617850,"GPS","11/14/2018 10:00:00",29.69133,61.82133,26,472,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063431,9651011,"Satellite",4617850,"GPS","11/14/2018 4:00:00",29.69267,61.82733,26,468,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063432,9651011,"Satellite",4617850,"GPS","9/27/2018 2:00:00",39.75733,65.4215,26,337,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063433,9651011,"Satellite",4617850,"GPS","3/8/2019 0:00:00",29.038,61.61717,26,886,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
6063434,9651011,"Satellite",4617850,"GPS","8/30/2018 6:00:00",39.76817,65.3875,26,328,"wild","unknown","Capture","dead",NA,2018,"9/12/2019",NA,58618952,"23/05/2018 03:20:00",39.75645,65.37476,"Uzbekistan",NA,NA,NA
