"X","Ind_ID","SensType","Sens_ID","TypeOfData","Date","LAT","LON","Precision","ground_elevation","origin","Sex","TypeOfActivity","Ind_status","Birth_date","Cohort","Death_date","ageofdeath","Station_ID","release_date","release_lat","release_lon","Country","Nb_Individuals","ProjectProd","Population"
6056892,9651010,"Satellite",16211,"GPS","8/7/2018 12:00:00",39.568,65.41917,26,292,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056893,9651010,"Satellite",16211,"GPS","9/29/2019 0:00:00",39.64217,65.371,26,284,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056894,9651010,"Satellite",16211,"GPS","12/29/2018 0:00:00",30.54467,65.12183,26,1128,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056895,9651010,"Satellite",16211,"GPS","9/22/2018 12:00:00",39.64033,65.40233,26,291,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056896,9651010,"Satellite",16211,"GPS","3/14/2019 14:00:00",30.52733,64.946,26,1062,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056898,9651010,"Satellite",16211,"GPS","10/28/2018 18:00:00",36.80983,64.11383,26,576,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056901,9651010,"Satellite",16211,"GPS","3/12/2019 8:00:00",30.56067,64.9345,26,1068,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056902,9651010,"Satellite",16211,"GPS","12/26/2018 2:00:00",30.54233,65.125,26,1140,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056903,9651010,"Satellite",16211,"GPS","8/7/2018 18:00:00",39.56183,65.41317,26,285,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056905,9651010,"Satellite",16211,"GPS","9/20/2018 22:00:00",39.64433,65.41233,26,293,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056906,9651010,"Satellite",16211,"GPS","4/22/2019 8:00:00",35.17467,60.99383,26,767,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056907,9651010,"Satellite",16211,"GPS","4/21/2019 22:00:00",35.17417,60.99567,26,767,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056908,9651010,"Satellite",16211,"GPS","4/21/2019 18:00:00",35.17283,60.99967,26,767,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056909,9651010,"Satellite",16211,"GPS","10/25/2018 12:00:00",36.83633,64.0215,26,545,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056911,9651010,"Satellite",16211,"GPS","8/8/2018 8:00:00",39.57267,65.429,26,293,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056912,9651010,"Satellite",16211,"GPS","11/1/2018 16:00:00",36.7195,64.06367,26,664,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056913,9651010,"Satellite",16211,"GPS","3/16/2019 20:00:00",30.5245,64.95283,26,1055,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056915,9651010,"Satellite",16211,"GPS","3/29/2019 12:00:00",30.67067,65.05583,26,1087,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056917,9651010,"Satellite",16211,"GPS","3/27/2019 6:00:00",30.57733,64.93883,26,1068,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056919,9651010,"Satellite",16211,"GPS","11/1/2018 18:00:00",36.23833,64.1005,26,625,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056920,9651010,"Satellite",16211,"GPS","3/27/2019 12:00:00",30.574,64.953,26,1078,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056925,9651010,"Satellite",16211,"GPS","3/18/2019 0:00:00",30.5265,64.94067,26,1064,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056926,9651010,"Satellite",16211,"GPS","12/5/2018 18:00:00",30.565,65.0265,26,1069,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056927,9651010,"Satellite",16211,"GPS","12/27/2018 18:00:00",30.54967,65.12317,26,1128,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056929,9651010,"Satellite",16211,"GPS","11/24/2018 6:00:00",30.55233,64.905,26,1057,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056930,9651010,"Satellite",16211,"GPS","1/12/2019 0:00:00",30.542,65.17117,26,1137,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056931,9651010,"Satellite",16211,"GPS","3/16/2019 4:00:00",30.52167,64.94317,26,1055,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056932,9651010,"Satellite",16211,"GPS","8/10/2018 4:00:00",39.573,65.42917,26,293,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056933,9651010,"Satellite",16211,"GPS","9/27/2019 10:00:00",39.64017,65.37667,26,285,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056935,9651010,"Satellite",16211,"GPS","9/22/2018 4:00:00",39.6405,65.403,26,291,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056937,9651010,"Satellite",16211,"GPS","10/28/2018 16:00:00",36.80983,64.11383,26,576,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056938,9651010,"Satellite",16211,"GPS","11/23/2018 22:00:00",30.547,64.87917,26,1055,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056939,9651010,"Satellite",16211,"GPS","12/30/2018 18:00:00",30.53667,65.1215,26,1115,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056940,9651010,"Satellite",16211,"GPS","2/7/2019 0:00:00",30.57017,65.13217,26,1125,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056941,9651010,"Satellite",16211,"GPS","12/26/2018 16:00:00",30.54583,65.12333,26,1128,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056942,9651010,"Satellite",16211,"GPS","8/19/2019 20:00:00",39.56467,65.28633,26,272,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056943,9651010,"Satellite",16211,"GPS","11/24/2018 16:00:00",30.58183,64.97883,26,1074,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056944,9651010,"Satellite",16211,"GPS","12/27/2018 20:00:00",30.54967,65.123,26,1128,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056946,9651010,"Satellite",16211,"GPS","4/12/2019 8:00:00",34.18283,62.64533,26,1206,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056947,9651010,"Satellite",16211,"GPS","2/4/2019 6:00:00",30.57333,65.15083,26,1132,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056948,9651010,"Satellite",16211,"GPS","2/4/2019 10:00:00",30.57,65.15183,26,1132,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056949,9651010,"Satellite",16211,"GPS","4/22/2019 10:00:00",35.1755,60.99467,26,774,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056950,9651010,"Satellite",16211,"GPS","11/19/2018 8:00:00",30.62417,64.88367,26,1034,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056951,9651010,"Satellite",16211,"GPS","11/24/2018 22:00:00",30.58233,64.983,26,1074,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056952,9651010,"Satellite",16211,"GPS","8/8/2018 18:00:00",39.568,65.41883,26,292,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056954,9651010,"Satellite",16211,"GPS","10/1/2019 12:00:00",39.63083,65.36567,26,282,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056955,9651010,"Satellite",16211,"GPS","10/1/2019 14:00:00",39.63467,65.36233,26,280,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056956,9651010,"Satellite",16211,"GPS","1/11/2019 10:00:00",30.55083,65.17017,26,1143,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056957,9651010,"Satellite",16211,"GPS","2/5/2019 20:00:00",30.56817,65.16117,26,1133,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056958,9651010,"Satellite",16211,"GPS","8/18/2019 20:00:00",39.57183,65.32617,26,275,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056959,9651010,"Satellite",16211,"GPS","9/23/2019 4:00:00",39.646,65.365,26,283,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056964,9651010,"Satellite",16211,"GPS","12/26/2018 8:00:00",30.54683,65.12017,26,1128,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056966,9651010,"Satellite",16211,"GPS","3/12/2019 10:00:00",30.55833,64.93683,26,1068,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056967,9651010,"Satellite",16211,"GPS","1/11/2019 6:00:00",30.54683,65.171,26,1137,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056968,9651010,"Satellite",16211,"GPS","12/5/2018 14:00:00",30.565,65.0265,26,1069,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056969,9651010,"Satellite",16211,"GPS","3/10/2019 14:00:00",30.55783,64.9345,26,1059,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056970,9651010,"Satellite",16211,"GPS","3/27/2019 16:00:00",30.54883,64.92683,26,1056,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056972,9651010,"Satellite",16211,"GPS","12/4/2019 14:00:00",31.11133,64.66483,26,1098,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056973,9651010,"Satellite",16211,"GPS","9/26/2019 8:00:00",39.6385,65.37417,26,282,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056974,9651010,"Satellite",16211,"GPS","9/21/2018 0:00:00",39.64433,65.41,26,293,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056976,9651010,"Satellite",16211,"GPS","9/21/2018 12:00:00",39.64033,65.39333,26,290,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056983,9651010,"Satellite",16211,"GPS","7/27/2019 16:00:00",39.55983,65.31333,26,276,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056986,9651010,"Satellite",16211,"GPS","4/21/2019 10:00:00",35.17383,60.99867,26,767,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056987,9651010,"Satellite",16211,"GPS","11/13/2019 8:00:00",31.639,63.73017,26,815,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056988,9651010,"Satellite",16211,"GPS","6/28/2018 16:00:00",39.628,65.38667,26,287,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056989,9651010,"Satellite",16211,"GPS","2/4/2019 2:00:00",30.57617,65.15783,26,1114,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056990,9651010,"Satellite",16211,"GPS","11/1/2018 10:00:00",36.82517,64.11067,26,527,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056991,9651010,"Satellite",16211,"GPS","12/3/2019 6:00:00",31.08117,64.66533,26,1103,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056992,9651010,"Satellite",16211,"GPS","11/24/2018 14:00:00",30.5655,64.94783,26,1065,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056993,9651010,"Satellite",16211,"GPS","3/16/2019 6:00:00",30.52483,64.9455,26,1055,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056994,9651010,"Satellite",16211,"GPS","8/8/2018 6:00:00",39.57317,65.4295,26,293,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056995,9651010,"Satellite",16211,"GPS","3/27/2019 22:00:00",30.55117,64.92467,26,1062,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056997,9651010,"Satellite",16211,"GPS","6/13/2018 8:00:00",39.609,65.39133,26,285,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056998,9651010,"Satellite",16211,"GPS","10/28/2018 22:00:00",36.80983,64.11383,26,576,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6056999,9651010,"Satellite",16211,"GPS","3/16/2019 8:00:00",30.524,64.946,26,1055,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057000,9651010,"Satellite",16211,"GPS","12/4/2018 8:00:00",30.57117,65.00033,26,1077,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057003,9651010,"Satellite",16211,"GPS","3/28/2019 8:00:00",30.56333,64.94133,26,1068,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057004,9651010,"Satellite",16211,"GPS","3/17/2019 22:00:00",30.5265,64.94067,26,1064,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057005,9651010,"Satellite",16211,"GPS","12/20/2018 20:00:00",30.57017,65.05067,26,1100,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057006,9651010,"Satellite",16211,"GPS","12/5/2018 22:00:00",30.565,65.0265,26,1069,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057007,9651010,"Satellite",16211,"GPS","12/4/2019 10:00:00",31.10683,64.66617,26,1097,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057008,9651010,"Satellite",16211,"GPS","9/25/2019 16:00:00",39.64433,65.3745,26,284,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057009,9651010,"Satellite",16211,"GPS","12/26/2018 10:00:00",30.54717,65.11667,26,1128,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057010,9651010,"Satellite",16211,"GPS","8/26/2018 6:00:00",39.62783,65.48017,26,321,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057011,9651010,"Satellite",16211,"GPS","10/20/2019 6:00:00",39.64417,65.49133,26,320,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057012,9651010,"Satellite",16211,"GPS","12/5/2018 20:00:00",30.565,65.0265,26,1069,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057013,9651010,"Satellite",16211,"GPS","1/11/2019 20:00:00",30.542,65.17117,26,1137,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057017,9651010,"Satellite",16211,"GPS","9/21/2018 10:00:00",39.63983,65.39233,26,290,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057021,9651010,"Satellite",16211,"GPS","5/29/2019 0:00:00",39.65783,65.55033,26,346,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057022,9651010,"Satellite",16211,"GPS","2/5/2019 22:00:00",30.56817,65.16117,26,1133,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057023,9651010,"Satellite",16211,"GPS","5/28/2019 18:00:00",39.65983,65.5475,26,353,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057027,9651010,"Satellite",16211,"GPS","2/5/2019 2:00:00",30.57783,65.14767,26,1120,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057028,9651010,"Satellite",16211,"GPS","8/9/2018 2:00:00",39.567,65.42,26,292,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057029,9651010,"Satellite",16211,"GPS","8/3/2019 22:00:00",39.57083,65.3245,26,277,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057030,9651010,"Satellite",16211,"GPS","3/28/2019 6:00:00",30.56333,64.94017,26,1068,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057031,9651010,"Satellite",16211,"GPS","10/29/2018 0:00:00",36.80983,64.11383,26,576,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057032,9651010,"Satellite",16211,"GPS","3/28/2019 0:00:00",30.5515,64.9245,26,1062,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057033,9651010,"Satellite",16211,"GPS","3/28/2019 2:00:00",30.56267,64.944,26,1065,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057034,9651010,"Satellite",16211,"GPS","1/26/2019 16:00:00",30.51983,65.162,26,1126,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057036,9651010,"Satellite",16211,"GPS","1/5/2019 12:00:00",30.53133,65.12133,26,1116,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057038,9651010,"Satellite",16211,"GPS","12/26/2018 0:00:00",30.54233,65.125,26,1140,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057039,9651010,"Satellite",16211,"GPS","3/10/2019 4:00:00",30.55083,64.95117,26,1059,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057040,9651010,"Satellite",16211,"GPS","12/30/2018 22:00:00",30.53667,65.1215,26,1115,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057041,9651010,"Satellite",16211,"GPS","8/7/2018 16:00:00",39.56167,65.41317,26,285,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057043,9651010,"Satellite",16211,"GPS","5/31/2019 10:00:00",39.71583,65.5015,26,348,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057044,9651010,"Satellite",16211,"GPS","9/19/2018 10:00:00",39.6415,65.4165,26,291,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057045,9651010,"Satellite",16211,"GPS","3/28/2019 10:00:00",30.5655,64.94267,26,1065,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057046,9651010,"Satellite",16211,"GPS","1/28/2019 8:00:00",30.53733,65.17183,26,1123,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057047,9651010,"Satellite",16211,"GPS","1/11/2019 4:00:00",30.54533,65.1755,26,1133,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057049,9651010,"Satellite",16211,"GPS","12/31/2019 12:00:00",31.1205,64.72467,26,1131,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057051,9651010,"Satellite",16211,"GPS","10/20/2019 8:00:00",39.64483,65.49133,26,320,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057052,9651010,"Satellite",16211,"GPS","12/27/2018 16:00:00",30.54717,65.121,26,1128,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
6057053,9651010,"Satellite",16211,"GPS","3/29/2019 6:00:00",30.67033,65.06,26,1076,"wild","unknown","Capture","alive",NA,2018,NA,NA,58618909,"22/05/2018 13:27:00",39.59969,65.36401,"Uzbekistan",NA,NA,NA
