"X","Ind_ID","SensType","Sens_ID","TypeOfData","Date","LAT","LON","Precision","ground_elevation","origin","Sex","TypeOfActivity","Ind_status","Birth_date","Cohort","Death_date","ageofdeath","Station_ID","release_date","release_lat","release_lon","Country","Nb_Individuals","ProjectProd","Population"
6073335,9651013,"Satellite",4613439,"GPS","6/21/2018 4:00:00",39.6245,65.46467,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073336,9651013,"Satellite",4613439,"GPS","11/14/2018 20:00:00",28.11933,58.25467,26,657,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073337,9651013,"Satellite",4613439,"GPS","9/15/2018 20:00:00",39.63117,65.45833,26,311,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073338,9651013,"Satellite",4613439,"GPS","11/13/2018 14:00:00",28.12533,58.253,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073339,9651013,"Satellite",4613439,"GPS","11/12/2018 14:00:00",28.126,58.25283,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073340,9651013,"Satellite",4613439,"GPS","12/1/2018 2:00:00",28.14633,58.26033,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073341,9651013,"Satellite",4613439,"GPS","11/30/2018 0:00:00",28.14667,58.26217,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073342,9651013,"Satellite",4613439,"GPS","8/5/2018 2:00:00",39.627,65.45533,26,305,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073343,9651013,"Satellite",4613439,"GPS","11/12/2018 6:00:00",28.12967,58.255,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073344,9651013,"Satellite",4613439,"GPS","8/5/2018 0:00:00",39.628,65.47117,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073345,9651013,"Satellite",4613439,"GPS","12/21/2018 0:00:00",28.13383,58.23633,26,662,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073347,9651013,"Satellite",4613439,"GPS","6/21/2018 8:00:00",39.62617,65.46483,26,311,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073348,9651013,"Satellite",4613439,"GPS","12/2/2018 8:00:00",28.14817,58.25717,26,685,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073349,9651013,"Satellite",4613439,"GPS","7/12/2018 14:00:00",39.63417,65.50467,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073350,9651013,"Satellite",4613439,"GPS","11/13/2018 16:00:00",28.1255,58.25317,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073351,9651013,"Satellite",4613439,"GPS","6/20/2018 12:00:00",39.6275,65.469,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073352,9651013,"Satellite",4613439,"GPS","6/22/2018 4:00:00",39.62367,65.465,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073353,9651013,"Satellite",4613439,"GPS","11/12/2018 10:00:00",28.1265,58.2515,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073354,9651013,"Satellite",4613439,"GPS","6/20/2018 10:00:00",39.62633,65.46683,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073355,9651013,"Satellite",4613439,"GPS","11/14/2018 8:00:00",28.12367,58.251,26,657,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073356,9651013,"Satellite",4613439,"GPS","12/21/2018 8:00:00",28.12267,58.23117,26,636,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073357,9651013,"Satellite",4613439,"GPS","8/5/2018 12:00:00",39.6245,65.46033,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073358,9651013,"Satellite",4613439,"GPS","9/16/2018 4:00:00",39.6235,65.46367,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073359,9651013,"Satellite",4613439,"GPS","6/22/2018 12:00:00",39.62283,65.4635,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073360,9651013,"Satellite",4613439,"GPS","12/2/2018 10:00:00",28.148,58.25683,26,685,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073361,9651013,"Satellite",4613439,"GPS","6/22/2018 6:00:00",39.62383,65.46483,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073362,9651013,"Satellite",4613439,"GPS","12/2/2018 6:00:00",28.14883,58.25867,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073363,9651013,"Satellite",4613439,"GPS","7/12/2018 22:00:00",39.639,65.50183,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073364,9651013,"Satellite",4613439,"GPS","11/13/2018 12:00:00",28.12483,58.25083,26,657,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073365,9651013,"Satellite",4613439,"GPS","11/30/2018 10:00:00",28.14767,58.2615,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073366,9651013,"Satellite",4613439,"GPS","8/3/2018 16:00:00",39.62667,65.46983,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073367,9651013,"Satellite",4613439,"GPS","8/3/2018 18:00:00",39.6265,65.47,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073368,9651013,"Satellite",4613439,"GPS","10/19/2018 2:00:00",29.667,57.58783,26,2227,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073369,9651013,"Satellite",4613439,"GPS","11/29/2018 16:00:00",28.14667,58.26217,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073370,9651013,"Satellite",4613439,"GPS","12/1/2018 0:00:00",28.1445,58.26117,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073371,9651013,"Satellite",4613439,"GPS","11/30/2018 2:00:00",28.14733,58.26133,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073372,9651013,"Satellite",4613439,"GPS","6/22/2018 10:00:00",39.623,65.46367,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073373,9651013,"Satellite",4613439,"GPS","11/14/2018 16:00:00",28.11933,58.25467,26,657,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073374,9651013,"Satellite",4613439,"GPS","12/1/2018 20:00:00",28.14583,58.25867,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073375,9651013,"Satellite",4613439,"GPS","5/27/2018 6:00:00",39.58983,65.38683,26,283,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073376,9651013,"Satellite",4613439,"GPS","5/26/2018 14:00:00",39.61617,65.4035,26,293,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073377,9651013,"Satellite",4613439,"GPS","11/14/2018 10:00:00",28.12283,58.25117,26,657,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073378,9651013,"Satellite",4613439,"GPS","11/12/2018 22:00:00",28.126,58.25283,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073379,9651013,"Satellite",4613439,"GPS","12/1/2018 4:00:00",28.1465,58.2605,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073381,9651013,"Satellite",4613439,"GPS","6/20/2018 8:00:00",39.62633,65.46683,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073382,9651013,"Satellite",4613439,"GPS","6/20/2018 14:00:00",39.629,65.46533,26,311,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073383,9651013,"Satellite",4613439,"GPS","12/18/2018 18:00:00",28.12583,58.23267,26,647,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073384,9651013,"Satellite",4613439,"GPS","9/15/2018 8:00:00",39.60867,65.45133,26,308,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073386,9651013,"Satellite",4613439,"GPS","7/11/2018 6:00:00",39.636,65.50583,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073387,9651013,"Satellite",4613439,"GPS","11/14/2018 12:00:00",28.12183,58.252,26,657,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073388,9651013,"Satellite",4613439,"GPS","11/14/2018 14:00:00",28.1195,58.25467,26,657,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073389,9651013,"Satellite",4613439,"GPS","6/22/2018 8:00:00",39.624,65.46483,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073390,9651013,"Satellite",4613439,"GPS","5/26/2018 12:00:00",39.618,65.39867,26,294,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073391,9651013,"Satellite",4613439,"GPS","8/5/2018 4:00:00",39.62433,65.45983,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073392,9651013,"Satellite",4613439,"GPS","7/12/2018 16:00:00",39.63783,65.50433,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073393,9651013,"Satellite",4613439,"GPS","6/21/2018 6:00:00",39.62467,65.46483,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073395,9651013,"Satellite",4613439,"GPS","12/21/2018 6:00:00",28.13417,58.237,26,662,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073396,9651013,"Satellite",4613439,"GPS","11/14/2018 6:00:00",28.12533,58.24933,26,660,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073397,9651013,"Satellite",4613439,"GPS","9/16/2018 2:00:00",39.62267,65.45817,26,309,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073399,9651013,"Satellite",4613439,"GPS","8/4/2018 22:00:00",39.62967,65.467,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073400,9651013,"Satellite",4613439,"GPS","6/22/2018 0:00:00",39.6295,65.47167,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073401,9651013,"Satellite",4613439,"GPS","11/29/2018 22:00:00",28.14667,58.26217,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073402,9651013,"Satellite",4613439,"GPS","7/11/2018 2:00:00",39.63433,65.50483,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073403,9651013,"Satellite",4613439,"GPS","7/11/2018 0:00:00",39.63867,65.498,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073404,9651013,"Satellite",4613439,"GPS","12/1/2018 16:00:00",28.14583,58.25867,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073405,9651013,"Satellite",4613439,"GPS","12/20/2018 2:00:00",28.123,58.2305,26,636,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073406,9651013,"Satellite",4613439,"GPS","8/4/2018 18:00:00",39.63883,65.46783,26,313,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073409,9651013,"Satellite",4613439,"GPS","10/3/2018 14:00:00",39.6305,65.4585,26,311,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073410,9651013,"Satellite",4613439,"GPS","11/30/2018 6:00:00",28.1475,58.26167,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073411,9651013,"Satellite",4613439,"GPS","11/29/2018 18:00:00",28.14667,58.26217,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073412,9651013,"Satellite",4613439,"GPS","11/29/2018 20:00:00",28.14667,58.26217,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073414,9651013,"Satellite",4613439,"GPS","11/14/2018 18:00:00",28.11933,58.25467,26,657,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073415,9651013,"Satellite",4613439,"GPS","6/21/2018 20:00:00",39.62633,65.47133,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073416,9651013,"Satellite",4613439,"GPS","11/13/2018 20:00:00",28.1255,58.25317,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073417,9651013,"Satellite",4613439,"GPS","5/25/2018 17:00:00",39.6255,65.40717,26,294,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073418,9651013,"Satellite",4613439,"GPS","12/1/2018 12:00:00",28.14633,58.2595,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073419,9651013,"Satellite",4613439,"GPS","12/1/2018 6:00:00",28.1465,58.2605,26,693,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073420,9651013,"Satellite",4613439,"GPS","7/11/2018 8:00:00",39.636,65.50583,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073421,9651013,"Satellite",4613439,"GPS","6/21/2018 0:00:00",39.6305,65.47033,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073422,9651013,"Satellite",4613439,"GPS","11/12/2018 20:00:00",28.126,58.253,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073423,9651013,"Satellite",4613439,"GPS","12/18/2018 22:00:00",28.12567,58.23283,26,647,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073424,9651013,"Satellite",4613439,"GPS","11/12/2018 8:00:00",28.12617,58.25267,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073425,9651013,"Satellite",4613439,"GPS","9/15/2018 10:00:00",39.60883,65.452,26,308,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073426,9651013,"Satellite",4613439,"GPS","9/15/2018 6:00:00",39.60717,65.44933,26,302,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073427,9651013,"Satellite",4613439,"GPS","7/11/2018 4:00:00",39.635,65.50567,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073430,9651013,"Satellite",4613439,"GPS","11/13/2018 22:00:00",28.1255,58.25317,26,668,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073431,9651013,"Satellite",4613439,"GPS","10/5/2018 22:00:00",39.61717,65.46533,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073432,9651013,"Satellite",4613439,"GPS","7/12/2018 20:00:00",39.639,65.50183,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073433,9651013,"Satellite",4613439,"GPS","8/3/2018 8:00:00",39.6225,65.471,26,314,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073434,9651013,"Satellite",4613439,"GPS","12/19/2018 16:00:00",28.125,58.23233,26,647,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073436,9651013,"Satellite",4613439,"GPS","9/16/2018 0:00:00",39.63133,65.4585,26,311,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073437,9651013,"Satellite",4613439,"GPS","9/15/2018 22:00:00",39.63117,65.4585,26,311,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073438,9651013,"Satellite",4613439,"GPS","12/20/2018 8:00:00",28.12817,58.23383,26,654,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073441,9651013,"Satellite",4613439,"GPS","6/21/2018 22:00:00",39.62633,65.47133,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073442,9651013,"Satellite",4613439,"GPS","6/21/2018 10:00:00",39.6235,65.462,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073443,9651013,"Satellite",4613439,"GPS","7/10/2018 2:00:00",39.63483,65.50233,26,328,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073444,9651013,"Satellite",4613439,"GPS","12/20/2018 16:00:00",28.12933,58.23517,26,654,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
6073445,9651013,"Satellite",4613439,"GPS","8/3/2018 20:00:00",39.62683,65.47,26,312,"wild","unknown","Capture","unknown",NA,2018,NA,NA,58619026,"25/05/2018 13:58:00",39.64705,65.40219,"Uzbekistan",NA,NA,NA
