id1,id2,frechet_dist
4634724,4634723,765819.1052018693
4634732,4634723,169258.72900597402
4634733,4634723,94847.82936190585
4634734,4634723,384153.8092813625
4634736,4634723,99039.04752541099
4634738,4634723,387855.0920868463
4634742,4634723,754234.8957000352
4634745,4634723,771654.329809787
4634746,4634723,366763.4824678966
4634747,4634723,126411.5079550057
4634749,4634723,269747.3661511331
4634750,4634723,771307.4350106984
4634751,4634723,119685.36818302733
4634755,4634723,770351.0006859814
4634759,4634723,603943.5488312998
4634760,4634723,769915.6841394784
4634767,4634723,775087.8725919232
4634917,4634723,252123.8574869131
4634942,4634723,250539.30150596096
4634951,4634723,535591.5117343054
4634970,4634723,535161.6264219001
4634973,4634723,281092.70226273034
4634978,4634723,419145.8456722744
4634980,4634723,241882.83126925316
4634982,4634723,531204.6963633054
4634983,4634723,347771.9234879855
4634985,4634723,540706.7801016992
4634991,4634723,326342.0560172978
4635010,4634723,256218.84295523984
4635023,4634723,256056.91240776342
4635026,4634723,535841.7802837259
4635027,4634723,251420.9110771431
4635550,4634723,486442.3697691698
4635560,4634723,489114.8435509087
4635637,4634723,489797.9178402134
4635647,4634723,443940.24626161816
4635649,4634723,336437.51475140266
4635653,4634723,419284.733796629
4635656,4634723,302031.157174694
4635670,4634723,321333.4917320099
4635673,4634723,461280.51252020267
4635676,4634723,295625.8064696417
4635679,4634723,303286.0147510478
4635685,4634723,379847.60138657165
4635688,4634723,293442.4146259839
4634723,4634724,765819.1052018693
4634732,4634724,599940.3384989358
4634733,4634724,720837.2083723658
4634734,4634724,589247.4555019329
4634736,4634724,689888.4274364163
4634738,4634724,555728.1292799157
4634742,4634724,27412.324209762195
4634745,4634724,8699.567791852585
4634746,4634724,476984.9227762825
4634747,4634724,665498.878565193
4634749,4634724,520894.92316814617
4634750,4634724,8340.753545335105
4634751,4634724,757286.5205388435
4634755,4634724,22681.82157149481
4634759,4634724,236131.83264120805
4634760,4634724,7203.204458071381
4634767,4634724,9420.969732054411
4634917,4634724,685393.4758251854
4634942,4634724,641150.0001702155
4634951,4634724,239223.3593841928
4634970,4634724,240295.02624198503
4634973,4634724,515485.3514372219
4634978,4634724,350085.1655570434
4634980,4634724,568536.9057437134
4634982,4634724,242882.80936314
4634983,4634724,647944.3218398887
4634985,4634724,238827.8877367026
4634991,4634724,441568.41415464313
4635010,4634724,561355.6482257583
4635023,4634724,558873.1285711986
4635026,4634724,250934.72302329287
4635027,4634724,609438.5636992019
4635550,4634724,283013.9585294286
4635560,4634724,281530.2053311114
4635637,4634724,279975.49230940465
4635647,4634724,324783.42710611934
4635649,4634724,440755.8056787624
4635653,4634724,356694.9313578042
4635656,4634724,732298.9578624786
4635670,4634724,450543.25531507214
4635673,4634724,309553.93681597296
4635676,4634724,509265.42668318585
4635679,4634724,559961.5326282906
4635685,4634724,386533.9094213005
4635688,4634724,729094.3038786973
4634723,4634732,169258.72900597402
4634724,4634732,599940.3384989358
4634733,4634732,126035.47948178399
4634734,4634732,217551.33899339515
