id1,id2,frechet_dist
2612203,2612201,353763.10589164257
2612237,2612201,401614.8563324936
2612266,2612201,392245.603120641
2612282,2612201,497141.8749076871
2612303,2612201,293256.22638911166
2612325,2612201,456749.10839338717
2612326,2612201,440532.5933573343
2612201,2612203,353763.10589164257
2612237,2612203,110445.95995978096
2612266,2612203,46902.46929817708
2612282,2612203,191715.48979868332
2612303,2612203,95344.69738464552
2612325,2612203,123364.59548993292
2612326,2612203,115342.81544710408
2612201,2612237,401614.8563324936
2612203,2612237,110445.95995978096
2612266,2612237,102220.4076314432
2612282,2612237,103865.47758916854
2612303,2612237,180588.0472848007
2612325,2612237,102680.19282453391
2612326,2612237,61273.23667971107
2612201,2612266,392245.603120641
2612203,2612266,46902.46929817708
2612237,2612266,102220.4076314432
2612282,2612266,167992.48960674752
2612303,2612266,113466.96029283259
2612325,2612266,77399.37742879825
2612326,2612266,89185.17280987202
2612201,2612282,497141.8749076871
2612203,2612282,191715.48979868332
2612237,2612282,103865.47758916854
2612266,2612282,167992.48960674752
2612303,2612282,276265.1843465757
2612325,2612282,137840.4217052615
2612326,2612282,94283.28248248379
2612201,2612303,293256.22638911166
2612203,2612303,95344.69738464552
2612237,2612303,180588.0472848007
2612266,2612303,113466.96029283259
2612282,2612303,276265.1843465757
2612325,2612303,181228.17865384914
2612326,2612303,186202.56096894664
2612201,2612325,456749.10839338717
2612203,2612325,123364.59548993292
2612237,2612325,102680.19282453391
2612266,2612325,77399.37742879825
2612282,2612325,137840.4217052615
2612303,2612325,181228.17865384914
2612326,2612325,67291.03562012577
2612201,2612326,440532.5933573343
2612203,2612326,115342.81544710408
2612237,2612326,61273.23667971107
2612266,2612326,89185.17280987202
2612282,2612326,94283.28248248379
2612303,2612326,186202.56096894664
2612325,2612326,67291.03562012577
