id1,id2,frechet_dist
8711,8708,554341.8815275776
8713,8708,209674.3237908949
8718,8708,341242.27169549005
8719,8708,315749.096838753
8721,8708,215063.53704361652
8722,8708,239984.97810702247
8724,8708,87118.66462157006
8725,8708,95533.25174422101
8727,8708,425440.382652213
8708,8711,554341.8815275776
8713,8711,355821.77374575316
8718,8711,534822.7213540571
8719,8711,520949.1155607801
8721,8711,362600.14667557145
8722,8711,495227.08979513304
8724,8711,495263.58868366317
8725,8711,495504.03278582264
8727,8711,290675.6817909168
8708,8713,209674.3237908949
8711,8713,355821.77374575316
8718,8713,186136.16991114
8719,8713,175240.52184750172
8721,8713,58683.81300144702
8722,8713,151016.63567231674
8724,8713,201278.88614639896
8725,8713,298892.22436310444
8727,8713,288882.19609305525
8708,8718,341242.27169549005
8711,8718,534822.7213540571
8713,8718,186136.16991114
8719,8718,44602.46533870187
8721,8718,190927.29914922357
8722,8718,109509.07265116213
8724,8718,348681.5701367448
8725,8718,427882.17134379083
8727,8718,428699.8719590089
8708,8719,315749.096838753
8711,8719,520949.1155607801
8713,8719,175240.52184750172
8718,8719,44602.46533870187
8721,8719,160919.15727720808
8722,8719,79671.31033676016
8724,8719,325141.0548636765
8725,8719,400342.14344161947
8727,8719,394858.6207701939
8708,8721,215063.53704361652
8711,8721,362600.14667557145
8713,8721,58683.81300144702
8718,8721,190927.29914922357
8719,8721,160919.15727720808
8722,8721,150754.0231757018
8724,8721,170847.00175296667
8725,8721,261604.8143609762
8727,8721,256453.47742733196
8708,8722,239984.97810702247
8711,8722,495227.08979513304
8713,8722,151016.63567231674
8718,8722,109509.07265116213
8719,8722,79671.31033676016
8721,8722,150754.0231757018
8724,8722,251941.36734729013
8725,8722,322103.91178761644
8727,8722,383341.51838028245
8708,8724,87118.66462157006
8711,8724,495263.58868366317
8713,8724,201278.88614639896
8718,8724,348681.5701367448
8719,8724,325141.0548636765
8721,8724,170847.00175296667
8722,8724,251941.36734729013
8725,8724,109923.1827042301
8727,8724,382069.69382886094
8708,8725,95533.25174422101
8711,8725,495504.03278582264
8713,8725,298892.22436310444
8718,8725,427882.17134379083
8719,8725,400342.14344161947
8721,8725,261604.8143609762
8722,8725,322103.91178761644
8724,8725,109923.1827042301
8727,8725,382725.42485395493
8708,8727,425440.382652213
8711,8727,290675.6817909168
8713,8727,288882.19609305525
8718,8727,428699.8719590089
8719,8727,394858.6207701939
8721,8727,256453.47742733196
8722,8727,383341.51838028245
8724,8727,382069.69382886094
8725,8727,382725.42485395493
