id1,id2,frechet_dist
6729242,6729241,107298.07115921583
6729243,6729241,97549.84321294217
6729248,6729241,465148.51854528394
6729258,6729241,431502.4236538882
6734033,6729241,566950.9247265114
6734084,6729241,916146.4115532901
6734094,6729241,524541.6523149105
6734123,6729241,901018.6287549349
6734155,6729241,762557.2656282949
6734156,6729241,909715.4634221791
6734157,6729241,651461.4538530065
6734172,6729241,925964.6633549714
6734173,6729241,913965.9260645657
6734179,6729241,932091.3347150054
6734193,6729241,760475.6320685546
6734196,6729241,661982.3615875688
6734197,6729241,727183.4176447723
6734213,6729241,906027.3572652227
6734214,6729241,912070.2422636003
6734243,6729241,920566.1393960257
6734245,6729241,920443.6103401247
6734257,6729241,519832.443099395
6734259,6729241,517986.6627495638
6734261,6729241,921818.7244357744
6734296,6729241,464727.642860388
6734297,6729241,703726.5525856746
6734309,6729241,686778.8276217284
6734310,6729241,691453.2747000284
6734312,6729241,683082.0183927643
6734313,6729241,519496.86132540525
6734324,6729241,691619.969629549
6734325,6729241,474175.66172504146
6734328,6729241,908436.6315581639
6734330,6729241,80510.33497463114
6734342,6729241,411725.35423687263
6734345,6729241,310827.3291495181
6734349,6729241,96967.31109077406
6734354,6729241,138605.1208958448
6734362,6729241,416369.82257623324
6734368,6729241,89740.6340589353
6734372,6729241,425912.84990173334
6734380,6729241,423761.4648180537
6734381,6729241,78066.66475732003
6734390,6729241,795385.8300622158
6734400,6729241,417645.15295109944
6734420,6729241,194900.60003673442
6734421,6729241,202847.4293018056
6734447,6729241,193204.2439731937
6734467,6729241,315306.10690347524
6734475,6729241,682999.4571481372
6734481,6729241,280846.81039680244
6734502,6729241,87178.05101491859
6734533,6729241,226773.74962168423
6734536,6729241,907085.4018705671
6734553,6729241,654499.0362642541
6734554,6729241,682583.3514088257
6734579,6729241,441024.17081374594
6734591,6729241,464957.9383756334
6734596,6729241,228454.63962723277
6734642,6729241,474473.4803506192
6734682,6729241,687113.453521051
6734782,6729241,902744.0453870972
6734783,6729241,681357.0061201897
6734815,6729241,682157.03022594715
6734820,6729241,681406.2337638449
6734825,6729241,270921.7979362275
6734826,6729241,679322.6861342024
6734827,6729241,680972.3155706298
6734830,6729241,681620.2008842184
6734831,6729241,472378.3236275804
6734832,6729241,691476.3427432084
6734834,6729241,689864.1269755352
6734835,6729241,686753.4274733196
6734836,6729241,687394.3381655554
6734837,6729241,687490.3814043594
6734842,6729241,405836.93888620695
6734844,6729241,76261.49303544176
6734845,6729241,95833.15507990264
6734851,6729241,1048907.1949602573
6734859,6729241,425613.49113068497
6734860,6729241,255962.6287710103
6734862,6729241,775986.3083427853
6734863,6729241,901976.3497886992
6734865,6729241,903828.1482671523
6734868,6729241,907518.543118389
6734869,6729241,907271.9229213449
6735308,6729241,352276.2783258002
6735309,6729241,384409.6647854361
6735311,6729241,230401.08659338136
6735312,6729241,338071.0046685065
6735320,6729241,682202.2788288938
