id1,id2,frechet_dist
11261312,11261305,259875.60413794545
11261323,11261305,342266.52693586284
11261334,11261305,179376.12380660517
11261344,11261305,352926.44323447446
11261626,11261305,509916.059533757
11261667,11261305,171795.57447057226
11262037,11261305,164810.4414553609
11262045,11261305,97594.40859902395
11262050,11261305,177860.46486244045
11262059,11261305,155990.51753517287
11262060,11261305,260180.59929984677
11262061,11261305,347576.56154802
11262062,11261305,212325.78977028595
11262258,11261305,161317.1824878489
11262259,11261305,569868.2208068643
11262260,11261305,496237.4010186097
11742108,11261305,757341.902718039
11742113,11261305,574660.1244824126
11742120,11261305,453479.68649431923
11742133,11261305,624374.3171587166
11742154,11261305,784889.2771972105
11742155,11261305,779945.3242948913
11742160,11261305,686556.2523802344
11742161,11261305,812053.8828726426
11742184,11261305,390499.84434683266
11742185,11261305,620510.2063229326
11742214,11261305,664668.9670200668
11742218,11261305,650726.8887521051
11742227,11261305,712799.7306384121
11742231,11261305,783053.5053324315
11742239,11261305,513501.45089002483
11742241,11261305,789678.7013964992
11742246,11261305,490974.59534158005
11742248,11261305,787838.440714021
11742250,11261305,483868.6858499895
11742251,11261305,795080.8250530191
11742255,11261305,488405.56593797845
11742258,11261305,489915.4246807307
11742260,11261305,504488.7670450636
11742264,11261305,790679.7081031859
11742274,11261305,508701.04911981564
11742275,11261305,486953.34304399404
11742278,11261305,639599.7758202963
11742283,11261305,493425.79207401513
11742286,11261305,700392.8422646004
11261305,11261312,259875.60413794545
11261323,11261312,89274.45904874924
11261334,11261312,284219.77316366264
11261344,11261312,124126.92360422542
11261626,11261312,290829.2754104043
11261667,11261312,101143.83403818075
11262037,11261312,185108.17120061448
11262045,11261312,260406.4375914383
11262050,11261312,233659.71477143787
11262059,11261312,116208.32031768291
11262060,11261312,59031.09003090542
11262061,11261312,220934.012092446
11262062,11261312,97570.99452898589
11262258,11261312,121705.85713559561
11262259,11261312,332520.20570186584
11262260,11261312,251655.92626666537
11742108,11261312,512088.98790532706
11742113,11261312,441384.9219607016
11742120,11261312,355960.3090192106
11742133,11261312,374647.2578303904
11742154,11261312,525834.6580336749
11742155,11261312,521494.22646557994
11742160,11261312,431799.9761231322
11742161,11261312,556861.7038714451
11742184,11261312,347040.77878920885
11742185,11261312,423069.1568684554
11742214,11261312,414636.945409488
11742218,11261312,416294.9806906229
11742227,11261312,454773.0801287034
11742231,11261312,525443.4567372514
11742239,11261312,406102.26744767936
11742241,11261312,529984.0655293984
11742246,11261312,399393.4555766451
11742248,11261312,530072.5803964889
11742250,11261312,372156.8954694673
11742251,11261312,546975.755704564
11742255,11261312,426836.9487246897
11742258,11261312,404225.2616640896
11742260,11261312,412497.9900833053
11742264,11261312,532079.6519708142
11742274,11261312,419486.2157528149
11742275,11261312,366390.8463033261
11742278,11261312,414712.4241274126
11742283,11261312,406176.2485963719
11742286,11261312,450931.44731644617
11261305,11261323,342266.52693586284
11261312,11261323,89274.45904874924
11261334,11261323,340749.17844018835
11261344,11261323,125202.7462743057
11261626,11261323,269962.0062157872
11261667,11261323,175843.73174806085
11262037,11261323,241903.84761252825
11262045,11261323,328689.95421396027
11262050,11261323,286033.5778456661
11262059,11261323,191029.3795825329
11262060,11261323,97920.39826097789
11262061,11261323,205935.44125094745
11262062,11261323,139859.23719291636
11262258,11261323,194763.74985165257
11262259,11261323,283659.03174752655
11262260,11261323,202840.57296674972
11742108,11261323,448465.48261333664
11742113,11261323,435628.66202737304
11742120,11261323,362295.57896374667
11742133,11261323,373190.917809629
11742154,11261323,450987.2004393748
11742155,11261323,450354.88649998244
11742160,11261323,350803.29932938144
11742161,11261323,471520.8577975418
11742184,11261323,346417.0109841846
11742185,11261323,401580.78388524224
11742214,11261323,386811.760239391
11742218,11261323,396317.13627803384
