id1,id2,frechet_dist
9856491,9856490,493499.7052918156
9856494,9856490,344117.8984765392
9856501,9856490,279636.90992888564
9856522,9856490,18037.410265995895
9856527,9856490,235135.44168367854
9856538,9856490,45022.75463500002
9856572,9856490,290835.5789873628
9856592,9856490,92976.54373597182
9856595,9856490,303649.69294835906
9856596,9856490,242753.78938899256
9856940,9856490,104874.97206675104
9856942,9856490,496631.9918591389
9856490,9856491,493499.7052918156
9856494,9856491,504860.04884233006
9856501,9856491,499611.6428293103
9856522,9856491,493644.0943001221
9856527,9856491,263409.14631058654
9856538,9856491,464682.213055536
9856572,9856491,504904.35047995154
9856592,9856491,538195.7635885831
9856595,9856491,200022.90642434615
9856596,9856491,272461.2189184926
9856940,9856491,417614.19330666366
9856942,9856491,416676.3550325432
9856490,9856494,344117.8984765392
9856491,9856494,504860.04884233006
9856501,9856494,100172.08618570649
9856522,9856494,342012.24334338156
9856527,9856494,245258.717938475
9856538,9856494,303321.24017540005
9856572,9856494,92795.95502542777
9856592,9856494,393770.3986942348
9856595,9856494,313689.14147145045
9856596,9856494,249539.47466138125
9856940,9856494,250263.2442644495
9856942,9856494,153148.70420582662
9856490,9856501,279636.90992888564
9856491,9856501,499611.6428293103
9856494,9856501,100172.08618570649
9856522,9856501,281330.5897295463
9856527,9856501,240355.0984833445
9856538,9856501,237204.13088746933
9856572,9856501,53176.90736918953
9856592,9856501,310452.1190134967
9856595,9856501,302983.56879296066
9856596,9856501,237283.41699631527
9856940,9856501,183375.7825742178
9856942,9856501,233566.98387765762
9856490,9856522,18037.410265995895
9856491,9856522,493644.0943001221
9856494,9856522,342012.24334338156
9856501,9856522,281330.5897295463
9856527,9856522,236823.7176908685
9856538,9856522,44601.00593936351
9856572,9856522,292479.5525418472
9856592,9856522,97754.37239211996
9856595,9856522,303950.59664570726
9856596,9856522,240984.09740579527
9856940,9856522,100504.89790636374
9856942,9856522,495041.8486953343
9856490,9856527,235135.44168367854
9856491,9856527,263409.14631058654
9856494,9856527,245258.717938475
9856501,9856527,240355.0984833445
9856522,9856527,236823.7176908685
9856538,9856527,209264.35166578606
9856572,9856527,245932.5822459959
9856592,9856527,275237.3130086458
9856595,9856527,79234.35032009135
9856596,9856527,23026.505145450225
9856940,9856527,172889.55907529363
9856942,9856527,274610.0986510868
9856490,9856538,45022.75463500002
9856491,9856538,464682.213055536
9856494,9856538,303321.24017540005
9856501,9856538,237204.13088746933
9856522,9856538,44601.00593936351
9856527,9856538,209264.35166578606
9856572,9856538,248357.13466993853
9856592,9856538,114141.05810039164
9856595,9856538,275572.66320496245
9856596,9856538,212571.4052652323
9856940,9856538,71906.0738019556
9856942,9856538,451954.1648954839
9856490,9856572,290835.5789873628
9856491,9856572,504904.35047995154
9856494,9856572,92795.95502542777
9856501,9856572,53176.90736918953
9856522,9856572,292479.5525418472
9856527,9856572,245932.5822459959
9856538,9856572,248357.13466993853
9856592,9856572,321353.0763139053
9856595,9856572,306360.5495126052
9856596,9856572,233272.90847237827
9856940,9856572,194467.42680114091
9856942,9856572,223210.52924269318
9856490,9856592,92976.54373597182
9856491,9856592,538195.7635885831
9856494,9856592,393770.3986942348
9856501,9856592,310452.1190134967
9856522,9856592,97754.37239211996
9856527,9856592,275237.3130086458
9856538,9856592,114141.05810039164
9856572,9856592,321353.0763139053
9856595,9856592,345410.9547316757
9856596,9856592,279403.5028609606
9856940,9856592,158765.33626575922
9856942,9856592,539892.5975514225
9856490,9856595,303649.69294835906
9856491,9856595,200022.90642434615
9856494,9856595,313689.14147145045
9856501,9856595,302983.56879296066
9856522,9856595,303950.59664570726
9856527,9856595,79234.35032009135
9856538,9856595,275572.66320496245
9856572,9856595,306360.5495126052
9856592,9856595,345410.9547316757
9856596,9856595,74422.95538212259
9856940,9856595,225589.25345528894
9856942,9856595,229059.6926848186
9856490,9856596,242753.78938899256
9856491,9856596,272461.2189184926
9856494,9856596,249539.47466138125
9856501,9856596,237283.41699631527
9856522,9856596,240984.09740579527
9856527,9856596,23026.505145450225
9856538,9856596,212571.4052652323
9856572,9856596,233272.90847237827
9856592,9856596,279403.5028609606
9856595,9856596,74422.95538212259
9856940,9856596,154352.8456937196
9856942,9856596,269873.63369820797
9856490,9856940,104874.97206675104
9856491,9856940,417614.19330666366
9856494,9856940,250263.2442644495
9856501,9856940,183375.7825742178
9856522,9856940,100504.89790636374
9856527,9856940,172889.55907529363
9856538,9856940,71906.0738019556
9856572,9856940,194467.42680114091
9856592,9856940,158765.33626575922
9856595,9856940,225589.25345528894
9856596,9856940,154352.8456937196
9856942,9856940,399527.8153157298
9856490,9856942,496631.9918591389
9856491,9856942,416676.3550325432
9856494,9856942,153148.70420582662
9856501,9856942,233566.98387765762
9856522,9856942,495041.8486953343
9856527,9856942,274610.0986510868
9856538,9856942,451954.1648954839
9856572,9856942,223210.52924269318
9856592,9856942,539892.5975514225
9856595,9856942,229059.6926848186
9856596,9856942,269873.63369820797
9856940,9856942,399527.8153157298
