id1,id2,frechet_dist
2612203,2612201,132654.34654698783
2612206,2612201,311056.6374499369
2612207,2612201,258668.1031152293
2612208,2612201,160522.0101290202
2612209,2612201,120662.87607574709
2612210,2612201,257147.49596666984
2612236,2612201,206416.9558922024
2612237,2612201,206677.32722589644
2612238,2612201,116500.28949708412
2612239,2612201,164849.83434639382
2612265,2612201,422456.63714226015
2612266,2612201,232321.67554721926
2612267,2612201,432145.9301283326
2612268,2612201,220975.26096497814
2612269,2612201,194339.13064066434
2612270,2612201,314385.38146025426
2612271,2612201,432683.8213279955
2612272,2612201,437359.6429168335
2612274,2612201,436043.83251032175
2612282,2612201,235608.2901409449
2612285,2612201,120914.90463252079
2612287,2612201,211964.37028502804
2612289,2612201,226444.31052498528
2612290,2612201,430260.65148895985
2612293,2612201,430351.16440373845
2612300,2612201,137110.37189206397
2612302,2612201,346042.08387465344
2612303,2612201,116617.98069203956
2612308,2612201,194980.9182744256
2612309,2612201,126979.76590185075
2612310,2612201,213811.83081921094
2612313,2612201,166449.57768416312
2612314,2612201,344727.59114117303
2612321,2612201,347218.33116447245
2612322,2612201,348017.65768290986
2612325,2612201,244991.16687851876
2612326,2612201,235713.8823447793
2612328,2612201,348187.07052759203
2612329,2612201,176339.46356109757
2612332,2612201,318102.01840948913
2612201,2612203,132654.34654698783
2612206,2612203,241905.72077475474
2612207,2612203,353423.6621832943
2612208,2612203,45801.20325168215
2612209,2612203,69456.33368035883
2612210,2612203,142100.01990516734
2612236,2612203,333594.1054974706
2612237,2612203,96930.36180700289
2612238,2612203,176062.568075032
2612239,2612203,107062.61729578575
2612265,2612203,365012.75006685854
2612266,2612203,362479.89936761186
2612267,2612203,383146.57160239667
2612268,2612203,349128.54139041743
2612269,2612203,151871.45383136542
2612270,2612203,187793.64803521935
2612271,2612203,375491.88679102133
2612272,2612203,381221.9983029882
2612274,2612203,378603.6051251957
2612282,2612203,354094.2317169363
2612285,2612203,77636.16545951503
2612287,2612203,330651.5299380386
2612289,2612203,167157.63817210257
2612290,2612203,374873.29775976524
2612293,2612203,373855.38186040614
2612300,2612203,83172.26312661674
2612302,2612203,291398.94606193475
2612303,2612203,69958.5149706297
2612308,2612203,324221.0878327707
2612309,2612203,44466.064345017236
2612310,2612203,82092.03425592581
2612313,2612203,293088.05638162047
2612314,2612203,290377.3830186241
2612321,2612203,292786.1264643843
2612322,2612203,293622.90965140617
2612325,2612203,132622.58153822715
2612326,2612203,111276.36569081088
2612328,2612203,295165.84669156204
2612329,2612203,303852.03828875185
2612332,2612203,189647.77906867437
2612201,2612206,311056.6374499369
2612203,2612206,241905.72077475474
2612207,2612206,528576.1676239283
2612208,2612206,209686.45562311116
2612209,2612206,303894.8353719815
2612210,2612206,210601.07982038232
2612236,2612206,511053.27239306667
2612237,2612206,159678.2713891259
2612238,2612206,236153.91682158026
2612239,2612206,340764.18887128646
2612265,2612206,591346.303150251
2612266,2612206,540478.9085026021
2612267,2612206,600215.7564405808
2612268,2612206,528041.2949247299
2612269,2612206,372072.02621388686
2612270,2612206,77580.74446807177
2612271,2612206,600846.0920809705
2612272,2612206,605667.9337520848
2612274,2612206,604730.6935067906
2612282,2612206,543955.1960435297
2612285,2612206,304146.2717642027
2612287,2612206,516955.5553521926
2612289,2612206,407391.67811348144
2612290,2612206,599236.2670132132
2612293,2612206,599322.712225028
2612300,2612206,320328.1009831761
2612302,2612206,507848.9564146659
2612303,2612206,297820.2889848253
2612308,2612206,500383.95280607697
2612309,2612206,243522.08928076865
2612310,2612206,166254.25819417255
2612313,2612206,469633.9530298103
2612314,2612206,508623.4561863498
2612321,2612206,511208.5230037216
2612322,2612206,511909.5647517858
2612325,2612206,121683.05801643472
2612326,2612206,130841.71110112255
2612328,2612206,512196.7398619142
2612329,2612206,482423.1529427146
2612332,2612206,64510.88309580247
2612201,2612207,258668.1031152293
2612203,2612207,353423.6621832943
2612206,2612207,528576.1676239283
2612208,2612207,376843.66444727225
2612209,2612207,317433.5332311315
2612210,2612207,479841.8628788931
2612236,2612207,282668.7659460452
2612237,2612207,408478.5839275792
2612238,2612207,372685.0334709608
2612239,2612207,247718.94496997862
2612265,2612207,166342.3281304724
2612266,2612207,250063.5565600804
2612267,2612207,175331.3700493627
2612268,2612207,242714.91380337282
2612269,2612207,329798.3162180246
2612270,2612207,522884.7167591409
2612271,2612207,175943.20043937044
2612272,2612207,180744.5013147334
2612274,2612207,179751.25879495894
2612282,2612207,352288.0331758994
2612285,2612207,315633.00811883825
2612287,2612207,341349.366795487
2612289,2612207,204372.91321844707
2612290,2612207,174231.87479046098
2612293,2612207,174318.51495728648
2612300,2612207,303601.26182949013
2612302,2612207,88081.90862260392
2612303,2612207,283962.90192684165
2612308,2612207,240171.91891325972
2612309,2612207,345472.89172170515
2612310,2612207,433135.25296718214
2612313,2612207,274262.61979198095
2612314,2612207,86089.04186013465
2612321,2612207,88565.26139643624
2612322,2612207,89372.02676086317
2612325,2612207,463503.4366938903
2612326,2612207,442914.9800813844
2612328,2612207,89530.96207972014
2612329,2612207,321595.0234394514
2612332,2612207,529859.8252610834
2612201,2612208,160522.0101290202
2612203,2612208,45801.20325168215
2612206,2612208,209686.45562311116
2612207,2612208,376843.66444727225
2612209,2612208,105287.28378442524
2612210,2612208,145279.3625516997
2612236,2612208,355150.22982533823
2612237,2612208,67994.293623892
2612238,2612208,148652.6155108321
2612239,2612208,133025.5790049178
2612265,2612208,389499.7996744799
2612266,2612208,386339.40762001293
2612267,2612208,408760.34777593263
2612268,2612208,372362.6727661804
2612269,2612208,186203.05262665945
2612270,2612208,155599.3310272704
2612271,2612208,399608.85457877273
2612272,2612208,405001.2891504745
2612274,2612208,403364.9516951638
2612282,2612208,378456.10649049823
2612285,2612208,112439.26197935126
2612287,2612208,348971.5869456462
2612289,2612208,198560.3124248473
2612290,2612208,399449.856326735
2612293,2612208,399372.4614935966
2612300,2612208,118759.8357597547
2612302,2612208,312638.2296472535
2612303,2612208,98527.2851003863
2612308,2612208,345687.84292843717
2612309,2612208,35407.237509812825
2612310,2612208,57411.75966373291
2612313,2612208,314918.2099089148
2612314,2612208,312155.34102437703
2612321,2612208,313742.6634376152
2612322,2612208,314994.97962691245
2612325,2612208,120132.44967409749
2612326,2612208,80599.57535882412
2612328,2612208,318032.86936598184
2612329,2612208,327651.03364905337
2612332,2612208,160342.83426757145
2612201,2612209,120662.87607574709
2612203,2612209,69456.33368035883
2612206,2612209,303894.8353719815
2612207,2612209,317433.5332311315
2612208,2612209,105287.28378442524
2612210,2612209,162870.19528286406
2612236,2612209,297057.63214552257
2612237,2612209,161716.09504947878
2612238,2612209,233292.8007015473
2612239,2612209,80502.24922686242
2612265,2612209,323742.5263719064
2612266,2612209,323631.8304363464
2612267,2612209,341986.0516650123
2612268,2612209,309531.4418467083
2612269,2612209,91356.26903742053
2612270,2612209,253281.7159836458
2612271,2612209,334606.961149563
2612272,2612209,340270.4182068436
2612274,2612209,337182.585968008
2612282,2612209,314908.4528222561
2612285,2612209,85202.78640712769
2612287,2612209,298687.50433310255
2612289,2612209,116951.43193781466
2612290,2612209,333476.3569991014
2612293,2612209,332755.7370805472
2612300,2612209,40743.11473515508
2612302,2612209,255871.24421109472
2612303,2612209,69970.40755123114
2612308,2612209,287615.59840748267
2612309,2612209,77131.15806609343
2612310,2612209,142673.85298259216
2612313,2612209,260300.00589504334
2612314,2612209,257774.92923589115
2612321,2612209,259373.98003822897
2612322,2612209,260511.3749264071
2612325,2612209,185911.88546971607
