Ind_ID,Npoints_beforecleaning,Npoints_aftercleaning1,Origin,Release_Date,Release_Lat,Release_Lon,Country
4626033,9590,9588,wild,5/22/2015,39.6677,65.19471999999999,Uzbekistan
