Date,LAT,LONG
6/28/2018 8:00:00,39.6075,65.47466999999999
6/28/2018 10:00:00,39.60983,65.47417
6/28/2018 12:00:00,39.61,65.47399999999999
6/28/2018 14:00:00,39.6115,65.47667
6/28/2018 16:00:00,39.62767,65.49483000000001
6/29/2018 18:00:00,39.626,65.47516999999999
6/29/2018 20:00:00,39.6295,65.4725
6/29/2018 22:00:00,39.631,65.46833000000001
6/30/2018 0:00:00,39.63,65.46217
6/30/2018 2:00:00,39.619,65.4615
6/30/2018 4:00:00,39.617670000000004,65.45933000000001
6/30/2018 6:00:00,39.6155,65.46
6/30/2018 8:00:00,39.6155,65.46
6/30/2018 10:00:00,39.6155,65.46
6/30/2018 12:00:00,39.6155,65.45983000000001
6/30/2018 14:00:00,39.615,65.46117
6/30/2018 16:00:00,39.6345,65.48033000000001
6/30/2018 18:00:00,39.63317,65.48066999999999
6/30/2018 20:00:00,39.632329999999996,65.482
6/30/2018 22:00:00,39.63133,65.48183
7/1/2018 0:00:00,39.629670000000004,65.4735
7/1/2018 2:00:00,39.62417,65.47617
7/1/2018 4:00:00,39.62567,65.477
7/1/2018 6:00:00,39.62567,65.477
7/1/2018 8:00:00,39.62567,65.47717
7/1/2018 10:00:00,39.62567,65.47717
7/1/2018 12:00:00,39.62567,65.47717
7/1/2018 14:00:00,39.62583,65.47633
7/1/2018 16:00:00,39.6335,65.47516999999999
7/1/2018 18:00:00,39.6325,65.4755
7/1/2018 20:00:00,39.632,65.4845
7/1/2018 22:00:00,39.631,65.48283
7/2/2018 0:00:00,39.63317,65.485
7/2/2018 2:00:00,39.62767,65.4655
7/2/2018 4:00:00,39.62267,65.46566999999999
7/2/2018 12:00:00,39.62267,65.46533000000001
7/2/2018 14:00:00,39.6235,65.4655
7/2/2018 16:00:00,39.62533,65.4795
7/2/2018 18:00:00,39.62533,65.4795
7/2/2018 20:00:00,39.6305,65.48233
7/2/2018 22:00:00,39.63217,65.46967
7/3/2018 18:00:00,39.63,65.47166999999999
7/3/2018 20:00:00,39.6295,65.47183000000001
7/3/2018 22:00:00,39.633,65.4795
7/4/2018 6:00:00,39.623000000000005,65.47783000000001
7/4/2018 8:00:00,39.62317,65.47766999999999
7/4/2018 10:00:00,39.623000000000005,65.47783000000001
7/4/2018 18:00:00,39.62233,65.4935
7/4/2018 20:00:00,39.62233,65.49367
7/4/2018 22:00:00,39.623670000000004,65.49583
7/5/2018 0:00:00,39.63483,65.49616999999999
7/5/2018 2:00:00,39.63517,65.50267
7/5/2018 4:00:00,39.63367,65.50466999999999
7/5/2018 6:00:00,39.6335,65.50417
7/5/2018 8:00:00,39.63433,65.50483
7/5/2018 10:00:00,39.634170000000005,65.50483
7/5/2018 12:00:00,39.63433,65.505
7/5/2018 14:00:00,39.63767,65.50766999999999
7/5/2018 16:00:00,39.6365,65.49283
7/5/2018 18:00:00,39.634170000000005,65.492
7/5/2018 20:00:00,39.634170000000005,65.492
7/5/2018 22:00:00,39.633829999999996,65.48817
7/6/2018 6:00:00,39.634170000000005,65.5055
7/6/2018 8:00:00,39.633829999999996,65.5055
7/6/2018 10:00:00,39.634170000000005,65.5055
7/6/2018 12:00:00,39.634170000000005,65.5055
7/6/2018 14:00:00,39.63333,65.50617
7/6/2018 16:00:00,39.63017,65.49217
7/7/2018 12:00:00,39.637,65.50466999999999
7/7/2018 18:00:00,39.636829999999996,65.49067
7/7/2018 20:00:00,39.636829999999996,65.49067
7/7/2018 22:00:00,39.63667,65.4905
7/8/2018 6:00:00,39.635999999999996,65.50583
7/8/2018 8:00:00,39.635999999999996,65.50583
7/8/2018 10:00:00,39.635999999999996,65.50583
7/8/2018 18:00:00,39.63217,65.4935
7/8/2018 20:00:00,39.63217,65.49333
7/8/2018 22:00:00,39.632329999999996,65.4935
7/9/2018 0:00:00,39.6335,65.4965
7/9/2018 2:00:00,39.635,65.50267
7/9/2018 4:00:00,39.635,65.50583
7/9/2018 12:00:00,39.635,65.50583
7/9/2018 14:00:00,39.6345,65.5055
7/9/2018 16:00:00,39.63917,65.49266999999999
7/9/2018 18:00:00,39.63917,65.4925
7/9/2018 20:00:00,39.6355,65.49167
7/9/2018 22:00:00,39.63333,65.49067
7/10/2018 0:00:00,39.634,65.49783000000001
7/10/2018 2:00:00,39.63483,65.50233
7/10/2018 4:00:00,39.635,65.50567
7/10/2018 18:00:00,39.635,65.49417
7/10/2018 20:00:00,39.635,65.49417
7/10/2018 22:00:00,39.635,65.49417
7/11/2018 0:00:00,39.63867,65.498
7/11/2018 2:00:00,39.63433,65.50483
7/11/2018 4:00:00,39.635,65.50567
7/11/2018 6:00:00,39.635999999999996,65.50583
7/11/2018 8:00:00,39.635999999999996,65.50583
7/11/2018 10:00:00,39.635999999999996,65.50583
7/12/2018 6:00:00,39.635,65.50567
7/12/2018 8:00:00,39.635,65.50567
7/12/2018 10:00:00,39.635,65.50583
7/12/2018 12:00:00,39.635,65.50567
7/12/2018 14:00:00,39.634170000000005,65.50466999999999
7/12/2018 16:00:00,39.63783,65.50433000000001
7/12/2018 18:00:00,39.639,65.50183
7/12/2018 20:00:00,39.639,65.50183
7/12/2018 22:00:00,39.639,65.50183
7/13/2018 0:00:00,39.639,65.49866999999999
7/13/2018 2:00:00,39.632670000000005,65.50617
7/13/2018 4:00:00,39.635,65.50567
7/13/2018 6:00:00,39.635,65.50567
7/13/2018 8:00:00,39.635,65.50583
7/13/2018 10:00:00,39.635,65.50567
7/13/2018 12:00:00,39.635,65.50567
7/13/2018 14:00:00,39.634,65.50383000000001
7/13/2018 16:00:00,39.6405,65.502
7/13/2018 18:00:00,39.63967,65.50083000000001
7/13/2018 20:00:00,39.63967,65.50083000000001
7/13/2018 22:00:00,39.63967,65.50083000000001
7/14/2018 6:00:00,39.635329999999996,65.50617
7/14/2018 8:00:00,39.635,65.5055
7/14/2018 10:00:00,39.635,65.50567
7/14/2018 12:00:00,39.63517,65.50567
7/14/2018 14:00:00,39.634,65.50466999999999
7/14/2018 16:00:00,39.624829999999996,65.50216999999999
7/14/2018 18:00:00,39.6255,65.502
7/14/2018 20:00:00,39.6255,65.50183
7/14/2018 22:00:00,39.6255,65.502
7/15/2018 0:00:00,39.63317,65.49633
7/15/2018 2:00:00,39.6375,65.503
7/15/2018 4:00:00,39.635999999999996,65.50583
7/15/2018 6:00:00,39.635999999999996,65.50583
7/15/2018 8:00:00,39.635,65.50567
7/15/2018 10:00:00,39.635,65.50567
7/15/2018 12:00:00,39.635,65.50567
7/15/2018 14:00:00,39.63483,65.50667
7/15/2018 16:00:00,39.641,65.5105
7/15/2018 18:00:00,39.64117,65.50867
7/15/2018 20:00:00,39.64117,65.50867
7/15/2018 22:00:00,39.64117,65.5085
7/16/2018 0:00:00,39.63967,65.50816999999999
7/16/2018 2:00:00,39.63917,65.5005
7/16/2018 4:00:00,39.635,65.50583
7/16/2018 6:00:00,39.635,65.50583
7/16/2018 8:00:00,39.635,65.50583
7/16/2018 10:00:00,39.635,65.50567
7/16/2018 12:00:00,39.635,65.50567
7/16/2018 14:00:00,39.63217,65.50883
7/16/2018 16:00:00,39.625170000000004,65.49533000000001
7/16/2018 18:00:00,39.625170000000004,65.49517
7/16/2018 20:00:00,39.625170000000004,65.49517
7/16/2018 22:00:00,39.625170000000004,65.49533000000001
7/17/2018 0:00:00,39.6395,65.49983
7/17/2018 2:00:00,39.646,65.5065
7/17/2018 4:00:00,39.644,65.50466999999999
7/18/2018 18:00:00,39.63617,65.49133
7/18/2018 20:00:00,39.63617,65.49117
7/18/2018 22:00:00,39.63617,65.49117
7/19/2018 12:00:00,39.635,65.50567
7/19/2018 14:00:00,39.633,65.507
7/19/2018 16:00:00,39.638000000000005,65.50483
7/20/2018 12:00:00,39.64583,65.4995
7/20/2018 14:00:00,39.64333,65.50216999999999
7/20/2018 16:00:00,39.6365,65.50717
7/20/2018 18:00:00,39.64267,65.499
7/20/2018 20:00:00,39.64533,65.49916999999999
7/20/2018 22:00:00,39.64533,65.49916999999999
7/21/2018 0:00:00,39.64717,65.5065
7/21/2018 2:00:00,39.64017,65.5035
7/21/2018 4:00:00,39.635999999999996,65.50583
7/22/2018 6:00:00,39.635,65.50583
7/22/2018 8:00:00,39.635999999999996,65.50583
7/22/2018 10:00:00,39.635999999999996,65.50583
7/22/2018 18:00:00,39.63967,65.494
7/22/2018 20:00:00,39.6375,65.4915
7/22/2018 22:00:00,39.635,65.49233000000001
7/23/2018 0:00:00,39.633829999999996,65.49433
7/23/2018 2:00:00,39.6385,65.5005
7/23/2018 4:00:00,39.635999999999996,65.50583
7/23/2018 6:00:00,39.635329999999996,65.50633
7/23/2018 8:00:00,39.635329999999996,65.50633
7/23/2018 10:00:00,39.635,65.5055
7/23/2018 12:00:00,39.635,65.50533
7/23/2018 14:00:00,39.63483,65.50583
7/23/2018 16:00:00,39.639,65.50783
7/23/2018 18:00:00,39.63817,65.49667
7/23/2018 20:00:00,39.631,65.486
7/23/2018 22:00:00,39.6315,65.48767
7/24/2018 0:00:00,39.6325,65.48366999999999
7/24/2018 2:00:00,39.63183,65.4935
7/24/2018 4:00:00,39.63067,65.49600000000001
7/24/2018 6:00:00,39.6295,65.49683
